id,count_et,count_st,count_rt,count_lf,count_vol
15750,1,1,1,2,1
15751,1,1,1,2,1
15752,1,1,1,3,2
15753,1,1,1,2,2
15754,2,1,1,4,1
15755,2,1,1,6,3
15756,2,1,2,1,1
15757,3,1,1,3,1
15758,2,1,1,6,3
15759,2,1,1,2,1
15760,1,1,1,3,2
15761,1,1,1,1,1
15762,4,1,1,6,3
15763,1,1,1,2,2
15764,3,1,1,11,1
15765,2,1,1,4,2
15766,1,1,1,2,2
15767,1,1,1,1,1
15768,1,1,1,2,2
15769,1,1,1,2,1
15770,1,1,1,2,2
15771,1,1,1,1,1
15772,2,1,1,4,2
15773,2,1,1,2,1
15774,2,1,1,4,2
15775,2,1,1,2,2
15776,2,1,1,6,4
15777,2,1,1,2,2
15778,2,1,1,3,2
15779,2,1,1,2,2
15780,1,1,1,2,1
15781,3,1,2,3,1
15782,2,1,1,2,1
15783,2,1,1,6,2
15784,1,1,1,1,1
15785,1,1,1,2,1
15786,3,1,2,4,3
15787,1,1,1,4,2
15788,1,1,1,2,2
15789,2,1,1,4,2
15790,2,1,1,4,2
15791,1,1,1,2,2
15792,2,1,1,5,2
15793,2,1,1,4,2
15794,2,1,1,9,8
15795,2,1,1,2,2
15796,2,1,1,3,3
15797,2,1,1,17,15
15798,1,1,1,1,1
15799,3,1,2,4,2
15800,1,1,1,2,1
15801,2,1,1,3,3
15802,2,1,1,2,2
15803,2,1,2,4,2
15804,3,1,1,5,2
15805,1,1,1,1,1
15806,2,1,1,4,1
15807,2,1,1,2,1
15808,3,1,3,3,1
15809,2,1,1,3,1
15810,2,1,1,4,4
15811,1,1,1,2,2
15812,2,1,1,2,2
15813,2,1,2,3,3
15814,1,1,1,2,1
15815,2,1,1,6,1
15816,2,1,1,4,4
15817,2,1,2,2,2
15818,2,1,1,7,6
15819,2,1,1,1,1
15820,1,1,1,2,1
15821,3,1,1,6,6
15822,1,1,1,2,1
15823,1,1,1,1,1
15824,1,1,1,1,1
15825,1,1,1,2,2
15826,4,1,2,4,3
15827,2,1,1,3,3
15828,2,1,1,6,5
15829,2,1,1,3,3
15830,1,1,1,4,3
15831,1,1,1,1,1
15832,2,1,1,2,2
15833,1,1,1,2,1
15834,1,1,1,2,2
15835,2,1,2,2,2
15836,2,1,1,4,3
15837,1,1,1,1,1
15838,2,1,1,2,2
15839,2,1,1,4,1
15840,2,1,1,5,2
15841,1,1,1,3,3
15842,1,1,1,1,1
15843,3,1,2,4,3
15844,1,1,1,2,1
15845,3,1,1,10,5
15846,1,1,1,4,2
15847,1,1,1,1,1
15848,3,1,2,3,3
15849,2,1,1,5,2
15850,2,1,1,4,3
15851,3,1,2,3,2
15852,2,1,2,1,1
15853,1,1,1,5,5
15854,1,1,1,2,2
15855,2,1,2,1,1
15856,2,1,1,2,2
15857,1,1,1,1,1
15858,1,1,1,2,1
15859,2,1,1,8,1
15860,2,1,2,4,3
15861,2,1,2,4,2
15862,2,1,2,2,1
15863,1,1,1,2,2
15864,1,1,1,2,1
15865,1,1,1,1,1
15866,2,1,1,2,1
15867,1,1,1,2,2
15868,1,1,1,2,2
15869,2,1,1,2,2
15870,1,1,1,3,2
15871,2,1,1,2,2
15872,2,1,1,2,2
15873,2,1,1,2,2
15874,2,1,1,8,6
15875,3,1,2,4,2
15876,1,1,1,2,1
15877,1,1,1,1,1
15878,2,1,2,1,1
15879,1,1,1,2,1
15880,2,1,1,1,1
15881,2,1,1,2,2
15882,2,1,1,3,3
15883,2,1,1,4,4
15884,1,1,1,1,1
15885,2,1,1,6,3
15886,2,1,1,4,1
15887,2,1,1,2,1
15888,2,1,1,7,3
15889,1,1,1,4,1
15890,1,1,1,1,1
15891,2,1,1,4,1
15892,2,1,1,7,5
15893,2,1,1,3,1
15894,2,1,1,4,2
15895,1,1,1,1,1
15896,2,1,1,4,2
15897,2,1,1,4,3
15898,2,1,1,4,1
15899,2,1,1,4,3
15900,2,1,1,8,3
15901,2,1,1,2,2
15902,2,1,1,4,2
15903,2,1,1,4,2
15904,2,1,1,2,1
15905,2,1,1,4,2
15906,1,1,1,2,2
15907,2,1,1,2,2
15908,1,1,1,2,2
15909,2,1,1,6,4
15910,2,1,1,4,3
15911,1,1,1,1,1
15912,2,1,2,4,1
15913,1,1,1,2,1
15914,2,1,1,2,2
15915,2,1,1,4,3
15916,1,1,1,2,1
15917,2,1,1,2,2
15918,2,1,1,2,1
15919,2,1,1,3,2
15920,1,1,1,2,2
15921,3,1,1,5,3
15922,1,1,1,2,1
15923,2,1,1,4,2
15924,2,1,1,2,2
15925,1,1,1,4,4
15926,1,1,1,1,1
15927,1,1,1,2,2
15928,2,1,1,4,1
15929,3,1,3,4,2
15930,1,1,1,2,1
15931,2,1,1,6,6
15932,2,1,1,7,2
15933,1,1,1,1,1
15934,1,1,1,3,3
15935,1,1,1,2,1
15936,2,1,1,4,3
15937,2,1,2,4,4
15938,1,1,1,2,1
15939,1,1,1,2,1
15940,1,1,1,1,1
15941,2,1,1,8,4
15942,1,1,1,1,1
15943,1,1,1,2,2
15944,2,1,1,2,1
15945,2,1,1,2,1
15946,3,1,1,6,4
15947,2,1,1,3,3
15948,2,1,1,2,2
15949,1,1,1,2,1
15950,1,1,1,2,1
15951,2,1,1,6,4
15952,2,1,1,4,1
15953,2,1,1,10,7
15954,1,1,1,2,2
15955,1,1,1,4,2
15956,1,1,1,2,1
15957,2,1,1,2,1
15958,1,1,1,2,2
15959,1,1,1,2,2
15960,2,1,1,2,1
15961,1,1,1,2,2
15962,1,1,1,2,1
15963,2,1,1,4,3
15964,1,1,1,2,2
15965,2,1,1,5,3
15966,2,1,1,6,4
15967,2,1,2,4,2
15968,1,1,1,2,1
15969,6,1,5,9,3
15970,1,1,1,2,1
15971,2,1,1,6,4
15972,2,1,1,3,1
15973,2,1,2,8,4
15974,1,1,1,1,1
15975,2,1,1,2,1
15976,3,1,3,4,1
15977,1,1,1,5,4
15978,2,1,1,4,4
15979,1,1,1,1,1
15980,3,1,1,4,1
15981,2,1,1,1,1
15982,2,1,1,2,2
15983,2,1,1,4,3
15984,1,1,1,4,3
15985,2,1,1,2,2
15986,1,1,1,2,2
15987,1,1,1,2,2
15988,2,1,1,3,3
15989,1,1,1,2,2
15990,2,1,1,2,2
15991,1,1,1,2,2
15992,3,1,1,4,4
15993,1,1,1,3,2
15994,1,1,1,2,2
15995,2,1,1,4,1
15996,1,1,1,4,2
15997,1,1,1,2,2
15998,4,1,1,7,4
15999,2,1,1,4,1
16000,2,1,1,4,1
16001,2,1,1,4,1
16002,2,1,1,2,1
16003,1,1,1,1,1
16004,1,1,1,2,1
16005,2,1,1,5,3
16006,2,1,1,5,1
16007,1,1,1,1,1
16008,1,1,1,2,1
16009,2,1,2,2,1
16010,1,1,1,2,2
16011,1,1,1,1,1
16012,3,1,1,6,4
16013,1,1,1,2,1
16014,2,1,1,6,5
16015,2,1,1,2,2
16016,2,1,1,6,6
16017,3,1,1,14,10
16018,1,1,1,2,2
16019,4,1,1,6,3
16020,1,1,1,2,2
16021,2,1,1,9,2
16022,2,1,1,2,1
16023,2,1,1,2,2
16024,2,1,2,2,1
16025,1,1,1,2,1
16026,2,1,1,7,1
16027,1,1,1,2,1
16028,2,1,1,9,2
16029,2,1,1,3,3
16030,2,1,2,2,1
16031,1,1,1,2,1
16032,1,1,1,2,1
16033,2,1,1,3,2
16034,1,1,1,2,2
16035,1,1,1,1,1
16036,2,1,1,6,6
16037,2,1,1,5,4
16038,1,1,1,2,1
16039,2,1,1,2,2
16040,1,1,1,3,3
16041,1,1,1,2,2
16042,2,1,1,6,6
16043,2,1,1,2,2
16044,2,1,2,2,1
16045,2,1,2,3,1
16046,2,1,1,16,10
16047,2,1,1,4,3
16048,2,1,2,5,3
16049,3,1,1,6,4
16050,2,1,1,4,1
16051,1,1,1,2,2
16052,1,1,1,2,2
16053,1,1,1,1,1
16054,1,1,1,8,3
16055,2,1,1,8,1
16056,2,1,1,4,2
16057,1,1,1,4,3
16058,2,1,1,2,1
16059,2,1,1,4,1
16060,2,1,2,4,2
16061,3,1,1,4,1
16062,1,1,1,1,1
16063,1,1,1,2,2
16064,1,1,1,2,2
16065,1,1,1,2,1
16066,1,1,1,1,1
16067,1,1,1,2,2
16068,1,1,1,4,4
16069,2,1,1,2,2
16070,3,1,2,6,1
16071,1,1,1,6,5
16072,2,1,1,4,3
16073,2,1,1,4,3
16074,2,1,1,4,4
16075,1,1,1,2,2
16076,1,1,1,1,1
16077,3,1,2,7,4
16078,2,1,1,2,2
16079,1,1,1,2,1
16080,1,1,1,1,1
16081,2,1,1,2,1
16082,3,1,3,8,5
16083,1,1,1,4,2
16084,1,1,1,1,1
16085,1,1,1,2,2
16086,2,1,1,2,1
16087,2,1,1,6,1
16088,2,1,2,3,3
16089,1,1,1,3,3
16090,1,1,1,2,1
16091,1,1,1,2,2
16092,2,1,1,4,4
16093,2,1,1,6,3
16094,2,1,1,18,14
16095,1,1,1,1,1
16096,1,1,1,2,2
16097,2,1,1,2,1
16098,2,1,1,6,4
16099,1,1,1,3,2
16100,2,1,1,7,5
16101,1,1,1,1,1
16102,2,1,1,2,1
16103,1,1,1,2,1
16104,2,1,1,9,7
16105,2,1,1,6,1
16106,1,1,1,3,2
16107,3,1,2,3,1
16108,1,1,1,1,1
16109,1,1,1,4,1
16110,1,1,1,3,1
16111,2,1,1,4,1
16112,2,1,1,4,2
16113,5,1,2,10,2
16114,3,1,2,5,2
16115,1,1,1,4,2
16116,2,1,1,7,4
16117,2,1,1,6,5
16118,2,1,1,5,2
16119,1,1,1,3,1
16120,1,1,1,1,1
16121,1,1,1,2,2
16122,1,1,1,2,1
16123,1,1,1,2,1
16124,2,1,1,8,4
16125,2,1,2,3,2
16126,2,1,1,2,2
16127,2,1,1,6,2
16128,1,1,1,2,2
16129,1,1,1,1,1
16130,1,1,1,1,1
16131,3,1,1,6,4
16132,2,1,1,2,1
16133,1,1,1,2,2
16134,2,1,1,4,3
16135,1,1,1,2,2
16136,2,1,1,6,4
16137,2,1,1,5,4
16138,2,1,1,8,6
16139,2,1,1,2,2
16140,1,1,1,2,1
16141,2,1,2,3,1
16142,2,1,1,2,2
16143,1,1,1,2,2
16144,1,1,1,2,2
16145,1,1,1,4,3
16146,3,1,1,6,2
16147,1,1,1,1,1
16148,2,1,1,4,3
16149,1,1,1,1,1
16150,1,1,1,1,1
16151,1,1,1,4,1
16152,2,1,1,4,4
16153,1,1,1,3,3
16154,1,1,1,1,1
16155,1,1,1,1,1
16156,2,1,1,3,3
16157,1,1,1,1,1
16158,2,1,1,4,3
16159,2,1,1,4,4
16160,2,1,1,2,2
16161,2,1,1,4,2
16162,2,1,2,2,2
16163,1,1,1,4,4
16164,2,1,1,5,4
16165,2,1,1,6,2
16166,2,1,1,2,2
16167,1,1,1,2,2
16168,2,1,1,4,3
16169,2,1,1,2,2
16170,2,1,1,2,1
16171,1,1,1,1,1
16172,4,1,2,6,1
16173,2,1,1,3,1
16174,1,1,1,2,1
16175,2,1,1,2,1
16176,1,1,1,2,1
16177,2,1,1,4,4
16178,1,1,1,2,2
16179,3,1,2,5,2
16180,2,1,1,4,1
16181,1,1,1,2,2
16182,2,1,1,4,1
16183,2,1,1,3,2
16184,1,1,1,1,1
16185,2,1,1,2,2
16186,2,1,1,4,3
16187,2,1,1,4,4
16188,2,1,1,2,2
16189,1,1,1,2,1
16190,2,1,1,6,3
16191,2,1,1,2,1
16192,1,1,1,2,2
16193,1,1,1,1,1
16194,2,1,1,4,3
16195,3,1,2,4,2
16196,2,1,2,2,1
16197,1,1,1,2,2
16198,1,1,1,3,3
16199,1,1,1,2,2
16200,1,1,1,2,1
16201,2,1,1,2,2
16202,1,1,1,2,1
16203,1,1,1,1,1
16204,2,1,1,4,4
16205,1,1,1,1,1
16206,1,1,1,2,1
16207,2,1,1,5,1
16208,2,1,1,2,2
16209,1,1,1,2,1
16210,1,1,1,1,1
16211,1,1,1,1,1
16212,2,1,1,3,2
16213,2,1,1,2,2
16214,2,1,1,4,3
16215,1,1,1,1,1
16216,2,1,1,6,6
16217,1,1,1,1,1
16218,1,1,1,6,2
16219,2,1,1,4,1
16220,2,1,1,4,3
16221,1,1,1,1,1
16222,1,1,1,2,2
16223,2,1,1,6,2
16224,4,1,3,11,6
16225,3,1,1,5,2
16226,3,1,1,5,3
16227,1,1,1,2,2
16228,2,1,1,3,2
16229,1,1,1,2,1
16230,2,1,1,1,1
16231,2,1,1,4,4
16232,1,1,1,2,2
16233,1,1,1,1,1
16234,2,1,1,4,2
16235,1,1,1,1,1
16236,3,1,1,3,1
16237,2,1,1,4,2
16238,1,1,1,1,1
16239,1,1,1,1,1
16240,1,1,1,2,2
16241,2,1,1,6,2
16242,1,1,1,4,4
16243,1,1,1,1,1
16244,1,1,1,2,2
16245,2,1,1,7,4
16246,2,1,1,4,3
16247,2,1,1,6,5
16248,1,1,1,3,2
16249,2,1,1,4,2
16250,2,1,1,2,1
16251,1,1,1,1,1
16252,2,1,2,3,2
16253,3,1,2,6,6
16254,2,1,1,4,4
16255,1,1,1,2,2
16256,1,1,1,1,1
16257,3,1,1,6,1
16258,1,1,1,2,2
16259,2,1,2,4,2
16260,1,1,1,1,1
16261,1,1,1,2,1
16262,2,1,1,2,2
16263,2,1,1,4,1
16264,2,1,1,4,3
16265,2,1,1,6,2
16266,2,1,1,6,4
16267,1,1,1,2,2
16268,5,1,5,6,2
16269,2,1,1,2,1
16270,2,1,2,1,1
16271,2,1,1,5,1
16272,2,1,1,2,2
16273,1,1,1,1,1
16274,1,1,1,3,3
16275,2,1,1,2,2
16276,2,1,1,6,4
16277,1,1,1,1,1
16278,1,1,1,3,3
16279,2,1,1,1,1
16280,2,1,2,6,3
16281,2,1,1,5,2
16282,2,1,1,2,2
16283,2,1,1,4,2
16284,3,1,1,6,4
16285,2,1,2,5,3
16286,1,1,1,2,2
16287,1,1,1,2,2
16288,2,1,1,2,2
16289,2,1,1,2,1
16290,2,1,1,2,2
16291,3,1,2,4,4
16292,1,1,1,2,2
16293,2,1,1,3,1
16294,1,1,1,1,1
16295,2,1,1,2,2
16296,2,1,2,5,2
16297,1,1,1,2,2
16298,2,1,1,2,2
16299,2,1,1,6,4
16300,2,1,1,6,3
16301,2,1,1,2,2
16302,2,1,2,3,3
16303,1,1,1,4,3
16304,2,1,2,4,3
16305,1,1,1,2,1
16306,1,1,1,2,2
16307,1,1,1,2,1
16308,1,1,1,2,2
16309,3,1,1,5,2
16310,1,1,1,3,2
16311,2,1,1,3,2
16312,2,1,1,4,1
16313,2,1,1,2,1
16314,2,1,1,4,3
16315,1,1,1,1,1
16316,2,1,1,3,3
16317,2,1,1,2,2
16318,2,1,1,6,1
16319,1,1,1,2,2
16320,1,1,1,2,2
16321,2,1,1,4,3
16322,3,1,1,6,4
16323,2,1,1,2,2
16324,2,1,1,4,4
16325,2,1,1,4,2
16326,2,1,1,2,1
16327,1,1,1,2,1
16328,3,1,2,5,5
16329,1,1,1,2,1
16330,1,1,1,3,3
16331,1,1,1,3,3
16332,2,1,1,8,4
16333,2,1,1,2,2
16334,2,1,1,2,2
16335,1,1,1,2,1
16336,1,1,1,1,1
16337,1,1,1,2,1
16338,1,1,1,2,1
16339,1,1,1,2,1
16340,1,1,1,2,1
16341,2,1,1,2,1
16342,2,1,1,2,1
16343,2,1,1,4,3
16344,1,1,1,2,1
16345,3,1,1,5,3
16346,2,1,1,2,2
16347,1,1,1,1,1
16348,2,1,1,2,1
16349,2,1,1,1,1
16350,2,1,2,4,1
16351,2,1,1,4,2
16352,1,1,1,2,1
16353,1,1,1,2,2
16354,1,1,1,1,1
16355,2,1,1,4,1
16356,2,1,1,3,1
16357,2,1,1,2,2
16358,1,1,1,2,1
16359,3,1,1,3,1
16360,2,1,1,10,10
16361,2,1,1,4,3
16362,2,1,1,2,2
16363,3,1,2,2,2
16364,2,1,2,2,2
16365,2,1,1,2,2
16366,2,1,1,3,3
16367,2,1,2,2,1
16368,2,1,1,6,5
16369,1,1,1,1,1
16370,1,1,1,2,1
16371,2,1,1,2,2
16372,2,1,2,2,2
16373,1,1,1,1,1
16374,2,1,1,6,2
16375,1,1,1,2,2
16376,2,1,1,2,2
16377,1,1,1,2,1
16378,1,1,1,2,2
16379,2,1,1,2,2
16380,2,1,1,2,2
16381,1,1,1,1,1
16382,2,1,2,3,1
16383,2,1,1,2,2
16384,2,1,1,4,1
16385,2,1,1,2,2
16386,2,1,1,2,2
16387,1,1,1,4,4
16388,2,1,1,2,1
16389,1,1,1,1,1
16390,1,1,1,2,1
16391,2,1,1,4,3
16392,2,1,1,2,1
16393,2,1,1,2,2
16394,1,1,1,2,1
16395,2,1,1,2,2
16396,2,1,2,2,2
16397,2,1,1,2,2
16398,2,1,1,6,4
16399,1,1,1,2,2
16400,1,1,1,3,3
16401,1,1,1,2,2
16402,1,1,1,1,1
16403,1,1,1,3,3
16404,3,1,3,4,3
16405,1,1,1,4,3
16406,1,1,1,1,1
16407,1,1,1,2,2
16408,2,1,1,2,1
16409,1,1,1,4,2
16410,1,1,1,2,2
16411,1,1,1,6,2
16412,2,1,1,6,5
16413,3,1,1,2,2
16414,1,1,1,2,1
16415,1,1,1,2,1
16416,1,1,1,1,1
16417,1,1,1,4,2
16418,1,1,1,2,2
16419,1,1,1,2,2
16420,1,1,1,1,1
16421,2,1,1,6,2
16422,1,1,1,2,1
16423,1,1,1,2,2
16424,1,1,1,2,1
16425,1,1,1,2,2
16426,1,1,1,2,2
16427,2,1,1,4,4
16428,3,1,1,4,2
16429,2,1,1,4,4
16430,1,1,1,2,2
16431,2,1,1,6,5
16432,2,1,1,4,3
16433,2,1,1,4,3
16434,2,1,1,4,4
16435,1,1,1,1,1
16436,1,1,1,2,1
16437,1,1,1,2,2
16438,1,1,1,2,2
16439,2,1,1,2,1
16440,1,1,1,1,1
16441,1,1,1,1,1
16442,2,1,1,5,2
16443,2,1,2,2,1
16444,1,1,1,2,1
16445,1,1,1,1,1
16446,2,1,1,3,2
16447,2,1,2,3,1
16448,2,1,1,2,1
16449,2,1,1,2,2
16450,1,1,1,1,1
16451,3,1,1,5,1
16452,1,1,1,2,2
16453,2,1,1,10,8
16454,2,1,1,3,3
16455,1,1,1,2,2
16456,1,1,1,2,2
16457,1,1,1,1,1
16458,2,1,1,4,2
16459,2,1,1,12,10
16460,2,1,1,6,5
16461,1,1,1,4,3
16462,1,1,1,2,2
16463,1,1,1,1,1
16464,2,1,1,5,5
16465,2,1,1,6,2
16466,1,1,1,1,1
16467,2,1,1,2,2
16468,1,1,1,2,2
16469,2,1,2,2,2
16470,2,1,1,4,3
16471,1,1,1,2,1
16472,1,1,1,2,1
16473,1,1,1,2,2
16474,1,1,1,3,2
16475,2,1,1,3,2
16476,2,1,2,3,3
16477,2,1,1,4,4
16478,2,1,1,2,1
16479,1,1,1,2,1
16480,1,1,1,1,1
16481,2,1,1,2,1
16482,1,1,1,3,2
16483,1,1,1,2,2
16484,2,1,1,4,2
16485,2,1,1,2,2
16486,2,1,1,2,2
16487,2,1,1,4,3
16488,2,1,1,4,2
16489,1,1,1,2,2
16490,3,1,1,3,2
16491,1,1,1,4,3
16492,2,1,2,1,1
16493,2,1,1,5,2
16494,3,1,2,4,2
16495,1,1,1,2,1
16496,1,1,1,4,2
16497,3,1,3,4,3
16498,2,1,1,6,5
16499,1,1,1,3,3
16500,1,1,1,2,1
16501,2,1,1,2,1
16502,1,1,1,1,1
16503,2,1,1,4,4
16504,2,1,1,4,3
16505,1,1,1,1,1
16506,1,1,1,1,1
16507,5,1,2,7,2
16508,2,1,1,8,2
16509,2,1,1,5,4
16510,2,1,1,2,2
16511,1,1,1,1,1
16512,1,1,1,1,1
16513,2,1,1,4,3
16514,1,1,1,1,1
16515,1,1,1,2,2
16516,1,1,1,2,2
16517,2,1,1,2,2
16518,1,1,1,1,1
16519,2,1,1,3,1
16520,1,1,1,1,1
16521,1,1,1,2,2
16522,1,1,1,2,1
16523,2,1,2,3,2
16524,3,1,3,3,3
16525,1,1,1,1,1
16526,2,1,1,2,2
16527,2,1,1,6,4
16528,1,1,1,1,1
16529,2,1,1,2,1
16530,1,1,1,1,1
16531,2,1,1,2,1
16532,2,1,1,6,4
16533,2,1,1,3,2
16534,2,1,2,4,2
16535,1,1,1,1,1
16536,1,1,1,2,1
16537,2,1,1,2,1
16538,2,1,1,4,4
16539,3,1,1,6,5
16540,1,1,1,2,1
16541,2,1,1,2,1
16542,3,1,2,5,5
16543,2,1,1,3,1
16544,1,1,1,2,1
16545,3,1,1,4,2
16546,1,1,1,1,1
16547,1,1,1,1,1
16548,1,1,1,2,2
16549,1,1,1,2,1
16550,2,1,1,4,2
16551,2,1,1,8,5
16552,1,1,1,3,1
16553,2,1,1,2,2
16554,1,1,1,1,1
16555,2,1,1,7,4
16556,2,1,1,3,1
16557,1,1,1,2,2
16558,1,1,1,1,1
16559,1,1,1,1,1
16560,1,1,1,2,1
16561,1,1,1,3,2
16562,2,1,1,2,2
16563,1,1,1,2,2
16564,2,1,1,4,3
16565,2,1,1,2,1
16566,2,1,1,5,5
16567,2,1,1,7,5
16568,1,1,1,2,2
16569,1,1,1,1,1
16570,1,1,1,4,3
16571,1,1,1,2,2
16572,3,1,1,2,2
16573,1,1,1,1,1
16574,1,1,1,1,1
16575,2,1,1,4,3
16576,1,1,1,2,1
16577,3,1,2,4,4
16578,2,1,1,2,2
16579,1,1,1,3,2
16580,2,1,1,3,3
16581,2,1,1,3,3
16582,3,1,1,3,1
16583,2,1,1,3,2
16584,2,1,1,4,3
16585,1,1,1,1,1
16586,2,1,1,2,1
16587,1,1,1,2,2
16588,1,1,1,2,1
16589,4,1,2,12,3
16590,1,1,1,1,1
16591,2,1,1,6,6
16592,2,1,1,2,2
16593,1,1,1,2,2
16594,2,1,1,2,1
16595,1,1,1,2,1
16596,1,1,1,2,1
16597,1,1,1,2,2
16598,2,1,1,8,3
16599,1,1,1,2,1
16600,2,1,1,3,1
16601,2,1,1,4,4
16602,1,1,1,2,1
16603,2,1,1,4,4
16604,2,1,2,4,3
16605,1,1,1,1,1
16606,1,1,1,2,2
16607,2,1,1,5,2
16608,1,1,1,1,1
16609,2,1,1,6,2
16610,1,1,1,2,2
16611,1,1,1,4,2
16612,3,1,2,4,2
16613,2,1,1,2,2
16614,1,1,1,2,2
16615,2,1,1,4,3
16616,2,1,1,5,4
16617,1,1,1,2,1
16618,1,1,1,2,2
16619,2,1,1,3,3
16620,1,1,1,2,2
16621,1,1,1,2,1
16622,2,1,1,2,2
16623,2,1,1,6,5
16624,2,1,2,3,3
16625,2,1,1,2,2
16626,3,1,1,5,2
16627,2,1,1,2,1
16628,2,1,1,4,4
16629,1,1,1,2,1
16630,2,1,1,2,1
16631,2,1,1,2,1
16632,2,1,1,2,2
16633,2,1,1,2,2
16634,2,1,1,6,6
16635,2,1,1,14,10
16636,2,1,1,4,3
16637,2,1,1,4,2
16638,3,1,3,4,2
16639,2,1,1,2,2
16640,2,1,1,2,2
16641,2,1,1,2,1
16642,2,1,1,3,1
16643,2,1,1,6,5
16644,1,1,1,2,2
16645,2,1,1,2,1
16646,1,1,1,4,2
16647,1,1,1,2,2
16648,4,1,1,7,5
16649,2,1,2,3,1
16650,1,1,1,1,1
16651,2,1,1,2,1
16652,2,1,2,2,1
16653,2,1,1,7,7
16654,1,1,1,2,1
16655,1,1,1,2,1
16656,2,1,1,2,1
16657,3,1,2,4,3
16658,2,1,1,6,3
16659,2,1,1,5,2
16660,1,1,1,1,1
16661,2,1,1,2,1
16662,2,1,1,2,2
16663,1,1,1,2,2
16664,1,1,1,2,2
16665,1,1,1,2,1
16666,2,1,1,8,5
16667,2,1,1,6,3
16668,1,1,1,2,1
16669,2,1,1,2,2
16670,2,1,1,2,2
16671,2,1,1,8,2
16672,1,1,1,2,2
16673,1,1,1,2,2
16674,2,1,1,2,1
16675,1,1,1,2,1
16676,2,1,1,2,1
16677,1,1,1,2,2
16678,3,1,2,4,2
16679,1,1,1,2,1
16680,1,1,1,1,1
16681,1,1,1,2,2
16682,1,1,1,2,2
16683,1,1,1,1,1
16684,2,1,1,3,1
16685,2,1,1,4,2
16686,1,1,1,1,1
16687,1,1,1,2,2
16688,2,1,1,6,6
16689,1,1,1,1,1
16690,2,1,1,2,2
16691,1,1,1,2,2
16692,2,1,1,4,4
16693,1,1,1,2,1
16694,2,1,1,2,2
16695,2,1,1,10,7
16696,1,1,1,3,3
16697,1,1,1,1,1
16698,1,1,1,2,2
16699,2,1,1,4,3
16700,2,1,1,6,4
16701,2,1,1,2,1
16702,2,1,1,2,2
16703,2,1,2,2,2
16704,2,1,1,12,8
16705,1,1,1,1,1
16706,1,1,1,3,3
16707,2,1,1,2,2
16708,2,1,1,2,2
16709,2,1,1,2,2
16710,1,1,1,2,2
16711,2,1,1,2,1
16712,1,1,1,2,2
16713,1,1,1,1,1
16714,1,1,1,2,1
16715,1,1,1,1,1
16716,2,1,1,2,2
16717,1,1,1,4,4
16718,1,1,1,2,2
16719,2,1,1,2,1
16720,1,1,1,2,2
16721,1,1,1,2,1
16722,1,1,1,2,2
16723,1,1,1,2,2
16724,1,1,1,1,1
16725,1,1,1,2,1
16726,1,1,1,2,1
16727,2,1,1,2,1
16728,1,1,1,2,2
16729,2,1,2,3,1
16730,2,1,1,2,2
16731,1,1,1,1,1
16732,2,1,1,4,2
16733,1,1,1,2,2
16734,2,1,1,6,6
16735,1,1,1,4,4
16736,3,1,3,4,1
16737,2,1,1,8,7
16738,2,1,2,3,2
16739,1,1,1,3,3
16740,1,1,1,2,1
16741,1,1,1,1,1
16742,1,1,1,2,1
16743,1,1,1,2,1
16744,1,1,1,1,1
16745,1,1,1,2,1
16746,2,1,1,4,1
16747,2,1,1,2,1
16748,2,1,1,4,2
16749,2,1,1,5,2
16750,2,1,1,4,2
16751,3,1,2,4,1
16752,2,1,1,1,1
16753,1,1,1,1,1
16754,1,1,1,1,1
16755,2,1,1,2,1
16756,2,1,2,1,1
16757,1,1,1,1,1
16758,1,1,1,2,1
16759,1,1,1,2,1
16760,2,1,1,3,3
16761,3,1,1,4,1
16762,1,1,1,2,2
16763,1,1,1,1,1
16764,3,1,3,4,3
16765,1,1,1,1,1
16766,1,1,1,2,1
16767,1,1,1,2,1
16768,1,1,1,2,2
16769,2,1,1,3,1
16770,2,1,1,6,4
16771,2,1,1,2,2
16772,2,1,1,8,6
16773,2,1,1,4,1
16774,2,1,1,4,1
16775,1,1,1,2,1
16776,2,1,1,4,3
16777,1,1,1,2,1
16778,3,1,2,4,4
16779,1,1,1,2,1
16780,1,1,1,2,1
16781,2,1,2,3,2
16782,1,1,1,2,1
16783,1,1,1,2,1
16784,2,1,1,2,1
16785,1,1,1,1,1
16786,1,1,1,4,4
16787,1,1,1,2,2
16788,2,1,1,2,1
16789,2,1,1,2,2
16790,2,1,1,7,3
16791,2,1,2,4,3
16792,2,1,1,4,3
16793,2,1,1,12,11
16794,1,1,1,2,1
16795,1,1,1,1,1
16796,1,1,1,2,1
16797,1,1,1,4,4
16798,2,1,1,5,3
16799,3,1,2,4,1
16800,1,1,1,1,1
16801,1,1,1,2,2
16802,1,1,1,2,2
16803,1,1,1,1,1
16804,2,1,1,4,4
16805,1,1,1,2,2
16806,1,1,1,2,1
16807,2,1,2,4,1
16808,2,1,1,4,4
16809,1,1,1,2,2
16810,1,1,1,2,2
16811,1,1,1,2,1
16812,3,1,3,4,1
16813,3,1,2,7,3
16814,2,1,2,2,1
16815,3,1,1,4,1
16816,4,1,3,4,2
16817,1,1,1,2,1
16818,1,1,1,2,2
16819,1,1,1,2,1
16820,1,1,1,2,2
16821,2,1,1,4,2
16822,2,1,2,2,2
16823,2,1,2,2,1
16824,2,1,1,3,3
