id,mean_et,mean_st,mean_rt,mean_lf,mean_vol
15829,34.5,2,2,285.666666666667,31.3333333333333
15830,15,2,8,141.5,17.75
15831,15,2,8,82,74
15832,13,1,8,114,47.5
15833,20,1,2,176.5,1
15834,15,2,8,140.5,1.5
15835,17,4,7.5,190.5,1.5
15836,13,1,8,141.5,14.5
15837,35,4,2,312,1
15838,34.5,2,2,272,13.5
15839,34.5,2,2,272.5,1
15840,28,1,2,255,3.8
15841,15,2,8,118.666666666667,6.33333333333333
15842,11,4,8,54,1
15843,26.6666666666667,1,5,137.25,10.75
15844,11,1,8,112,1
15845,29.6666666666667,1,2,252.7,4.3
15846,15,2,8,137.25,7.75
15847,21,1,2,135,1
15848,26.6666666666667,1,5,115.333333333333,18
15849,34.5,2,2,281,1.2
15850,34.5,2,2,269.5,7.75
15851,18.6666666666667,2,7.5,228.666666666667,6
15852,32.5,1,5,70,3
15853,11,1,8,83,56.6
15854,15,2,8,142.5,10
15855,32.5,1,5,201,2
15856,34.5,2,2,272,35
15857,15,2,8,82,34
15858,20,1,2,176.5,1
15859,34.5,2,2,271.5,1
15860,34.5,1,5,137.25,16.5
15861,32.5,1,5,236.5,3.5
15862,12.5,2,6,112,1
15863,11,1,8,112,10
15864,11,1,8,113,2
15865,15,2,8,172,1
15866,34.5,2,2,272,1
15867,15,2,8,142.5,8.5
15868,15,2,8,142.5,7.5
15869,13,1,8,142.5,12
15870,11,1,8,117.666666666667,7.33333333333333
15871,13,1,8,140.5,7
15872,34.5,2,2,275,96
15873,34.5,2,2,272,27
15874,34.5,2,2,271.75,4.875
15875,26.6666666666667,1,5,127.25,1.5
15876,20,1,2,176.5,1
15877,10,4,3,154,2
15878,12.5,4,6,54,1
15879,11,1,8,112,2
15880,13,1,8,193,2
15881,34.5,2,2,272,20
15882,13,1,8,106.333333333333,63.6666666666667
15883,34.5,2,2,292.25,7.5
15884,20,1,2,134,1
15885,34.5,2,2,271.666666666667,3
15886,34.5,2,2,269,2
15887,34.5,2,2,272,3
15888,34.5,2,2,278.142857142857,4.42857142857143
15889,11,1,8,128.75,1
15890,20,1,2,134,1
15891,34.5,2,2,272.5,1
15892,34.5,2,2,276.714285714286,8
15893,27.5,1,2,218,1
15894,34.5,2,2,274,1.5
15895,20,1,2,134,1
15896,34.5,2,2,269.5,3.5
15897,13,1,8,137.25,13.5
15898,34.5,2,2,269.5,1
15899,13,1,8,128.25,8.75
15900,34.5,2,2,269,2.75
15901,34.5,2,2,272,1.5
15902,34.5,2,2,274,1.5
15903,34.5,2,2,269.5,3.5
15904,34.5,2,2,272,6
15905,34.5,2,2,269.5,1.75
15906,20,1,2,176.5,4
15907,34.5,2,2,272,2.5
15908,15,2,8,142.5,14.5
15909,34.5,2,2,273.333333333333,5.16666666666667
15910,34.5,2,2,273,8
15911,15,2,8,82,2
15912,17,1,7.5,188.25,1
15913,20,1,2,176.5,1
15914,34.5,2,2,272,16
15915,13,1,8,137.25,2.75
15916,11,1,8,112,2
15917,34.5,2,2,275,239
15918,34.5,2,2,272,4
15919,34.5,2,2,286.333333333333,1.66666666666667
15920,11,1,8,134,8.5
15921,29.6666666666667,1,2,257.2,2.4
15922,11,1,8,112,3
15923,34.5,2,2,269.5,3
15924,13,1,8,142.5,3
15925,15,2,8,141.5,6.75
15926,11,2,8,55,1
15927,15,2,8,142.5,19
15928,34.5,2,2,273.5,1
15929,17.6666666666667,1,5.66666666666667,183.25,1.75
15930,35,4,2,314,1
15931,34.5,2,2,273.333333333333,63.1666666666667
15932,34.5,2,2,266.571428571429,1.14285714285714
15933,11,1,8,73,1
15934,11,1,8,97.3333333333333,4
15935,20,1,2,176.5,1
15936,13,1,8,137.25,21
15937,9.5,1,5,136,3.75
15938,11,1,8,112,1
15939,34,2,2,229.5,1
15940,11,2,8,55,1
15941,34.5,2,2,271.75,3
15942,11,2,8,73,4
15943,15,2,8,142.5,4
15944,34.5,2,2,272,72
15945,31.5,4,8,279.5,1
15946,43,1,2,330.5,9.5
15947,13,1,8,115.333333333333,4
15948,13,1,8,142.5,24
15949,20,1,2,176.5,2
15950,11,1,8,108,1
15951,13,1,8,138.333333333333,13.8333333333333
15952,13,1,8,141.5,2
15953,34.5,2,2,271.2,15.5
15954,11,1,8,134,5.5
15955,11,1,8,136,2.5
15956,11,1,8,112,3
15957,34.5,2,2,272,2
15958,11,1,8,135,1.5
15959,11,1,8,112,2.5
15960,34.5,2,2,273,2
15961,15,2,8,81,4
15962,11,1,8,112,1
15963,34.5,2,2,269.5,2
15964,11,1,8,112,115
15965,34.5,2,2,263.8,2
15966,34.5,2,2,271.666666666667,17.6666666666667
15967,12,1,7,216.25,1.75
15968,54,4,2,361,3
15969,17.1666666666667,1,5.4,177.333333333333,9.66666666666667
15970,11,1,8,135,2
15971,34.5,2,2,273.333333333333,2.33333333333333
15972,34.5,2,2,285.666666666667,1
15973,32.5,1,5,132.125,9.875
15974,11,1,8,157,1
15975,34.5,2,2,272,2
15976,14,1,8,236.5,1
15977,11,1,8,184,6.2
15978,34.5,2,2,273,6.25
15979,11,1,8,170,1
15980,29.6666666666667,1,2,218.75,1
15981,34.5,2,8,82,4
15982,34.5,2,2,272,15.5
15983,21.5,1,8,143,2.75
15984,11,1,8,136,4
15985,34.5,2,2,272,3
15986,15,2,8,142.5,9.5
15987,10,5,3,95.5,1.5
15988,13,1,8,115.333333333333,10.3333333333333
15989,11,1,8,134,5
15990,34.5,2,2,272,2
15991,11,2,8,134,49.5
15992,26.6666666666667,1,8,137.25,13
15993,11,1,8,67.3333333333333,2
15994,11,1,8,61,3
15995,34.5,2,2,269.5,1
15996,11,1,8,130,2
15997,11,1,8,162.5,11.5
15998,44.75,1,2,336.714285714286,2.57142857142857
15999,34.5,2,2,269.5,1
16000,34.5,2,2,274,1
16001,34.5,2,2,272.5,1
16002,34.5,2,2,272,9
16003,11,1,8,74,2
16004,20,1,2,176.5,1
16005,13,1,8,125.2,9.6
16006,27.5,1,2,254.6,1
16007,50,4,2,374,1
16008,35,4,2,309.5,1
16009,16.5,2,7.5,190,1
16010,11,1,8,134,27.5
16011,11,4,8,44,1
16012,9.33333333333333,1,8,117.5,3.33333333333333
16013,20,1,2,176.5,1
16014,34.5,2,2,271.666666666667,43.6666666666667
16015,13,1,8,132,17.5
16016,43,1,2,260.5,87.3333333333333
16017,29.6666666666667,1,2,262.357142857143,13.2857142857143
16018,15,2,8,142.5,28
16019,44.75,1,2,344.5,1.5
16020,15,2,8,142.5,7
16021,34.5,2,2,276.222222222222,1.11111111111111
16022,27.5,1,2,217.5,1
16023,34.5,2,2,272,16
16024,12.5,1,6,112,13
16025,11,1,8,109,2
16026,27.5,1,2,271.571428571429,1
16027,11,1,8,148,1
16028,34.5,2,2,276.555555555556,1.33333333333333
16029,34.5,2,2,283.666666666667,12.6666666666667
16030,32.5,1,5,141.5,2
16031,11,2,8,134,2
16032,20,1,2,176.5,1
16033,27.5,1,2,218,1.33333333333333
16034,11,1,8,134,7
16035,35,4,2,301,2
16036,34.5,2,2,273.333333333333,59.5
16037,13,1,8,127,6.2
16038,54,4,2,361,2
16039,34.5,2,2,272,3
16040,15,2,8,121.666666666667,3.33333333333333
16041,11,1,8,112,2.5
16042,13,1,8,138.333333333333,15.6666666666667
16043,34.5,2,2,272,12.5
16044,12,1,7,170.5,1
16045,10.5,2,5.5,80,1
16046,34.5,2,2,276.8125,7.4375
16047,13,1,8,137.25,12
16048,12,1,7,182,2
16049,43,1,2,330.5,4.16666666666667
16050,34.5,2,2,293,1
16051,15,2,8,142.5,11
16052,15,2,8,142.5,22
16053,35,4,2,314,1
16054,11,1,8,131.375,2
16055,34.5,2,2,271.5,2
16056,34.5,2,2,289.25,1.25
16057,11,1,8,130,1.75
16058,34.5,2,2,272,2
16059,34.5,2,2,274,1
16060,12,1,7,141.25,1.25
16061,29.6666666666667,1,2,218.75,1
16062,15,2,8,82,4
16063,11,1,8,134,2.5
16064,15,2,8,142.5,6
16065,20,1,2,176.5,1
16066,11,1,8,54,1
16067,15,2,8,140.5,1.5
16068,15,2,8,121,9.5
16069,34.5,2,2,272,4
16070,18.6666666666667,1,7.5,213.333333333333,1
16071,11,1,8,128.333333333333,3.33333333333333
16072,13,1,8,121,10
16073,34.5,2,2,269.5,2.75
16074,13,1,8,141.5,32
16075,54,1,2,360,3.5
16076,20,1,2,134,1
16077,26.6666666666667,1,5,128.142857142857,5.85714285714286
16078,34.5,2,2,272,44
16079,11,1,8,146.5,1
16080,35,4,2,315,1
16081,34.5,2,2,272,4
16082,16.3333333333333,1,6.66666666666667,117.875,2.75
16083,11,1,8,129.25,2.5
16084,20,1,2,134,1
16085,15,2,8,142.5,16.5
16086,34.5,2,2,261,1
16087,34.5,2,2,266.666666666667,1
16088,34.5,1,5,121.666666666667,4.33333333333333
16089,11,1,8,178,6
16090,20,1,2,176.5,2
16091,11,1,8,134,98.5
16092,13,1,8,137.25,7
16093,34.5,2,2,273.333333333333,2.66666666666667
16094,34.5,2,2,272,15.7222222222222
16095,11,1,8,68,1
16096,11,2,8,134,3.5
16097,13,1,8,114,1
16098,34.5,2,2,270.666666666667,2.16666666666667
16099,11,1,8,97.3333333333333,1.66666666666667
16100,34.5,2,2,278.142857142857,10
16101,15,2,8,71,1
16102,13,1,8,114,8
16103,11,1,8,112,4
16104,34.5,2,2,277.222222222222,43.7777777777778
16105,34.5,2,2,273.333333333333,1
16106,11,1,8,97.3333333333333,1.33333333333333
16107,15.3333333333333,1,5,85.6666666666667,1
16108,20,1,2,219,1
16109,35,4,2,309,1
16110,35,4,2,310.666666666667,1
16111,34.5,2,2,269.5,1
16112,34.5,2,2,293,2.25
16113,27.2,1,5,166.5,1.8
16114,26.6666666666667,1,5,168.4,1.4
16115,11,1,8,135,2
16116,34.5,2,2,278.142857142857,4
16117,34.5,2,2,271.666666666667,11.8333333333333
16118,34.5,2,2,279.4,1.6
16119,35,4,2,313.333333333333,1
16120,11,2,8,87,1
16121,11,1,8,130.5,3
16122,15,2,8,142.5,1
16123,11,1,8,112,1
16124,34.5,2,2,271.75,9.875
16125,12,1,7,173.333333333333,1.66666666666667
16126,13,1,8,142.5,12
16127,34.5,2,2,271.666666666667,1.16666666666667
16128,15,2,8,142.5,11.5
16129,11,1,8,71,2
16130,20,1,2,134,1
16131,43,1,2,330.5,3.66666666666667
16132,34.5,2,2,272,9
16133,11,1,8,112,1.5
16134,34.5,2,2,272.5,5.75
16135,11,1,8,134,3
16136,13,1,8,136.5,5
16137,13,1,8,127.4,4.6
16138,13,1,8,113,84.75
16139,13,1,8,142.5,14
16140,11,1,8,112,3
16141,12,1,7,165.666666666667,1
16142,13,1,8,74,2.5
16143,15,2,8,142.5,41
16144,11,1,8,112,2.5
16145,15,2,8,141.5,3
16146,29.6666666666667,1,2,237.5,1.66666666666667
16147,11,2,8,73,1
16148,13,1,8,137.25,14.5
16149,15,2,8,82,38
16150,20,1,2,134,1
16151,15,2,8,141.5,1
16152,34.5,2,2,269,21.5
16153,15,2,8,106.333333333333,14.6666666666667
16154,54,5,2,360,1
16155,31,4,8,279,1
16156,13,1,8,121.666666666667,3.33333333333333
16157,11,1,8,76,1
16158,34.5,2,2,269,32.5
16159,34.5,2,2,272.5,12
16160,34.5,2,2,272,3.5
16161,34.5,2,2,291,1.5
16162,12.5,1,6,105,4
16163,11,1,8,86.75,73.5
16164,34.5,2,2,281,2.4
16165,34.5,2,2,273.333333333333,6.33333333333333
16166,34.5,2,2,275,1.5
16167,15,2,8,142.5,15.5
16168,13,1,8,137.25,7.25
16169,13,1,8,132,7.5
16170,34.5,2,2,272,8
16171,11,1,8,170,1
16172,25,1,5,232.166666666667,1
16173,27.5,1,2,218,1
16174,11,1,8,112,1
16175,34.5,2,2,272,53
16176,35,4,2,309.5,1
16177,13,1,8,138.75,11.75
16178,11,1,8,134,5.5
16179,18.6666666666667,1,7.5,209.2,1.4
16180,34.5,2,2,269.5,1
16181,11,1,8,134,1.5
16182,34.5,2,2,274,1
16183,34.5,2,2,284.333333333333,1.33333333333333
16184,35,4,2,313,1
16185,34.5,2,2,272,1.5
16186,34.5,2,2,269,29.75
16187,13,1,8,141.5,6.75
16188,34.5,2,2,272,2.5
16189,11,1,8,135,1
16190,34.5,2,2,273.333333333333,1.66666666666667
16191,34.5,2,2,272,20
16192,15,2,8,142.5,5.5
16193,11,1,8,195,1
16194,13,1,8,137.25,14.5
16195,26.6666666666667,1,5,127.25,1.25
16196,12,1,7,170.5,2
16197,11,1,8,134,12.5
16198,11,1,8,125.666666666667,37
16199,15,2,8,142.5,14.5
16200,11,1,8,112,2
16201,13,1,8,132,8.5
16202,11,1,8,140.5,1
16203,11,2,8,68,1
16204,13,1,8,137.25,27
16205,11,2,8,42,1
16206,11,1,8,135,3
16207,27.5,1,2,254.6,1
16208,13,1,8,142.5,24
16209,35,4,2,309.5,1
16210,11,2,8,68,1
16211,23,4,7,306,2
16212,13,1,8,121.666666666667,3.33333333333333
16213,34.5,2,2,274,72.5
16214,34.5,2,2,274,1.75
16215,11,1,8,68,1
16216,13,1,8,134.833333333333,8.16666666666667
16217,35,4,2,315,3
16218,11,1,8,126.833333333333,10
16219,34.5,2,2,269.5,1
16220,13,1,8,137.25,6.5
16221,11,1,8,170,1
16222,15,2,8,142.5,17.5
16223,34.5,2,2,270.666666666667,2.66666666666667
16224,14.25,1,3.66666666666667,119.090909090909,34.2727272727273
16225,43,1,2,338.6,3.8
16226,29.6666666666667,1,2,239.6,3.6
16227,15,2,8,142.5,13.5
16228,34.5,2,2,282,2.33333333333333
16229,11,1,8,135,1
16230,13,1,8,71,4
16231,13,1,8,137.25,3.25
16232,11,2,8,130.5,3
16233,13,1,6,345,1
16234,43,1,2,329.5,4.75
16235,20,1,2,134,1
16236,29.6666666666667,1,2,218.666666666667,1
16237,13,1,8,141.5,7.75
16238,35,4,2,312,2
16239,11,1,8,68,1
16240,11,1,8,134,2.5
16241,34.5,2,2,271.666666666667,6
16242,11,1,8,86.75,25
16243,11,1,8,195,2
16244,11,2,8,134,6
16245,34.5,2,2,278.142857142857,2.14285714285714
16246,34.5,2,2,269.5,1.75
16247,34.5,2,2,273.333333333333,13.1666666666667
16248,11,1,8,97.3333333333333,1.66666666666667
16249,34.5,2,2,272.5,6
16250,34.5,2,2,272,1
16251,35,4,2,312,1
16252,33.5,1,4,331.666666666667,1.33333333333333
16253,21.6666666666667,1,6,134.833333333333,6.83333333333333
16254,13,1,8,141.5,20.25
16255,15,2,8,81,6.5
16256,10,4,3,39,1
16257,29.6666666666667,1,2,236.5,1
16258,11,2,8,91,9
16259,32.5,1,5,248,1.5
16260,11,1,8,80,2
16261,35,4,2,309.5,1
16262,34.5,2,2,272,4
16263,34.5,2,2,269.5,1
16264,13,1,8,137.25,9
16265,34.5,2,2,270.666666666667,1.33333333333333
16266,34.5,2,2,273.333333333333,2.66666666666667
16267,15,2,8,142.5,24.5
16268,16.2,1,5.4,177.5,1.5
16269,34.5,2,2,272,4
16270,12.5,2,6,54,1
16271,27.5,1,2,254.6,1
16272,34.5,2,2,272,3.5
16273,11,1,8,193,1
16274,15,2,8,118.666666666667,11.3333333333333
16275,34.5,1,8,142.5,24
16276,34.5,2,2,273.333333333333,3
16277,15,2,8,82,2
16278,15,2,8,121.666666666667,9.66666666666667
16279,13,1,8,71,2
16280,18.5,4,6,129,1.66666666666667
16281,34.5,2,2,279.4,1.4
16282,13,1,8,132,4.5
16283,13,1,8,106.5,5
16284,43,1,2,330.5,4.5
16285,18.5,4,6,101.6,2
16286,15,2,8,142.5,16
16287,15,2,8,142.5,31.5
16288,34.5,2,2,261,1.5
16289,34.5,2,2,272,9
16290,13,1,8,142.5,11
16291,26.6666666666667,1,5,106.5,4.5
16292,11,1,8,112,10.5
16293,34.5,2,2,283.666666666667,1
16294,35,4,2,301,1
16295,34.5,2,2,275,86
16296,15.5,1,5,133,1.4
16297,15,2,8,142.5,12
16298,34.5,2,2,274,6.5
16299,13,1,8,138.333333333333,5.5
16300,34.5,2,2,273.333333333333,1.5
16301,34.5,2,2,272,4
16302,34.5,1,5,121.666666666667,5.33333333333333
16303,11,2,8,136,5.75
16304,34.5,1,5,109,10.25
16305,11,1,8,112,6
16306,15,2,8,142.5,9.5
16307,35,4,2,314,1
16308,15,2,8,142.5,10
16309,43,1,2,338.6,2.6
16310,11,1,8,109,4.66666666666667
16311,33.5,1,2,263,1.33333333333333
16312,34.5,2,2,269.5,2
16313,34.5,2,2,272,34
16314,13,1,8,141.5,5
16315,11,1,8,70,5
16316,34.5,2,2,257,3.33333333333333
16317,13,1,8,142.5,15
16318,34.5,2,2,270.666666666667,1
16319,15,2,8,142.5,5
16320,15,2,8,142.5,9
16321,34.5,2,2,274,3
16322,29.6666666666667,1,2,250.833333333333,2
16323,34.5,2,2,274,12
16324,13,1,8,141.5,16.75
16325,34.5,2,2,274,2.5
16326,34.5,2,2,272,15
16327,35,4,2,130.5,1
16328,18.6666666666667,2,7.5,221,7.2
16329,50,1,2,331.5,1
16330,15,2,8,121.666666666667,9
16331,11,1,8,97.3333333333333,4
16332,34.5,2,2,271.75,3.125
16333,34.5,1,8,76.5,3.5
16334,34.5,2,2,272,6
16335,13,1,6,309,1
16336,15,2,8,82,3
16337,11,1,8,141.5,6
16338,11,2,8,113,2
16339,11,1,8,112,4
16340,15,2,8,142.5,2
16341,34.5,2,2,272,12
16342,13,1,8,142.5,9
16343,34.5,2,2,269,25.75
16344,11,1,8,112,2
16345,26.6666666666667,1,8,103,5.2
16346,13,1,8,140.5,1.5
16347,11,2,8,54,1
16348,34.5,2,2,274,1
16349,13,1,8,71,3
16350,12,1,7,143.5,1
16351,34.5,2,2,269.5,1.5
16352,15,2,8,142.5,6
16353,54,4,2,361,1.5
16354,11,1,8,161,1
16355,34.5,2,2,269.5,1
16356,34.5,2,2,283.666666666667,1
16357,34.5,2,2,272,6.5
16358,20,1,2,176.5,1
16359,43,4,2,373,2
16360,34.5,2,2,271.8,14.1
16361,34.5,2,2,274,7.75
16362,13,1,8,142.5,16
16363,32.3333333333333,1,5,225,2
16364,16.5,4,7.5,148.5,7.5
16365,34.5,2,2,272,13
16366,13,1,8,115.333333333333,8.66666666666667
16367,32.5,2,5,75.5,1
16368,34.5,2,2,273.333333333333,9.16666666666667
16369,20,1,2,134,1
16370,11,1,8,112,1
16371,34.5,2,2,272,6.5
16372,32.5,1,5,130.5,13
16373,11,1,8,170,1
16374,34.5,2,2,245,2
16375,11,1,8,113,7.5
16376,13,1,8,76.5,6.5
16377,20,1,2,176.5,1
16378,11,1,8,112,2.5
16379,34.5,2,2,272,14.5
16380,13,1,8,81,8.5
16381,15,2,8,80,1
16382,23,2,5,266.666666666667,1
16383,34.5,2,2,272,36.5
16384,34.5,2,2,274,2
16385,34.5,2,2,274,8.5
16386,34.5,2,2,272,2.5
16387,11,1,8,97.75,23.25
16388,6.5,1,8,44,1
16389,35,4,2,312,1
16390,15,2,8,114,1
16391,34.5,2,2,273,1.75
16392,34.5,2,2,272,4
16393,34.5,2,2,275,96.5
16394,20,1,2,176.5,1
16395,13,1,8,142.5,8
16396,34.5,2,5,140.5,2.5
16397,34.5,2,2,272,38
16398,34.5,2,2,270.666666666667,4.16666666666667
16399,11,1,8,134,9
16400,15,2,8,115.333333333333,6.66666666666667
16401,15,2,8,140.5,1.5
16402,15,2,8,71,15
16403,15,2,8,121.666666666667,6.66666666666667
16404,21.6666666666667,2,4.66666666666667,90.75,3
16405,11,1,8,136,2
16406,11,2,8,68,1
16407,11,1,8,134,1.5
16408,34.5,2,2,273,1
16409,11,1,8,124.5,1.5
16410,15,2,8,142.5,19.5
16411,11,1,8,137.333333333333,1.33333333333333
16412,34.5,2,2,271.666666666667,36.1666666666667
16413,9.33333333333333,1,8,41,2.5
16414,11,1,8,121,1
16415,35,4,2,309.5,1
16416,15,2,8,68,4
16417,11,1,8,129.25,3.5
16418,15,2,8,142.5,10.5
16419,11,1,8,134,56
16420,11,2,8,54,1
16421,34.5,2,2,270.333333333333,2
16422,11,1,8,112,4
16423,11,1,8,141.5,2.5
16424,11,2,8,119,4
16425,15,2,8,142.5,20.5
16426,15,2,8,142.5,8
16427,34.5,2,2,269,26.75
16428,29.6666666666667,1,2,218.75,1.5
16429,13,1,8,137.25,26.5
16430,11,1,8,126,4.5
16431,34.5,2,2,270.666666666667,10.1666666666667
16432,13,1,8,141.5,16.75
16433,13,1,8,141.5,2.25
16434,34.5,2,2,272.5,38.25
16435,20,1,2,219,1
16436,11,2,8,130.5,2
16437,11,1,8,148,2
16438,11,1,8,113,1.5
16439,34.5,2,2,272,1
16440,11,2,8,68,1
16441,11,1,8,71,1
16442,34.5,2,2,281.6,1.2
16443,16.5,1,7.5,196,1
16444,11,1,8,52.5,1
16445,11,1,8,73,1
16446,34.5,2,2,285.666666666667,14
16447,12,1,7,165.666666666667,1
16448,34.5,2,2,272,1
16449,13,1,8,140.5,3
16450,11,1,8,54,1
16451,43,1,2,338.6,2
16452,15,2,8,142.5,27.5
16453,34.5,2,2,274,15.3
16454,34.5,2,2,257,8
16455,11,1,8,112,6.5
16456,15,2,8,142.5,12
16457,11,2,8,191,1
16458,34.5,2,2,269.5,1.5
16459,34.5,2,2,278.083333333333,40
16460,34.5,2,2,272,15.1666666666667
16461,11,1,8,153.25,2.75
16462,11,1,8,99.5,3
16463,11,1,8,80,1
16464,34.5,2,2,293,4.6
16465,34.5,2,2,272.5,1.33333333333333
16466,35,4,2,315,1
16467,34.5,2,2,272,27
16468,11,2,8,134,1.5
16469,34.5,1,5,142.5,3
16470,34.5,2,2,269.5,6.25
16471,34,2,2,229.5,1
16472,20,1,2,176.5,1
16473,11,1,8,134,1.5
16474,11,1,8,112.666666666667,1.33333333333333
16475,13,1,8,162,1.66666666666667
16476,12,1,7,153,5.33333333333333
16477,13,1,8,141.5,33.25
16478,34.5,2,2,272,12
16479,15,2,8,81,1
16480,15,2,8,82,8
16481,34.5,2,2,275,1
16482,15,2,8,139.333333333333,1.33333333333333
16483,11,1,8,112,6
16484,34.5,2,2,269.5,1.25
16485,34.5,2,2,272,21
16486,34.5,2,2,272,3
16487,34.5,2,2,269,25.5
16488,34.5,2,2,269.5,1.5
16489,11,2,8,134,5
16490,29.6666666666667,1,2,226,1.66666666666667
16491,15,2,8,137.25,8
16492,12.5,2,6,68,3
16493,34.5,2,2,279.8,1.8
16494,17.3333333333333,1,8.5,222.25,3.75
16495,11,2,8,70.5,1
16496,11,1,8,121.75,1.25
16497,12.6666666666667,1,6,172.5,3.5
16498,13,1,8,138.333333333333,25.5
16499,11,1,8,109,7.33333333333333
16500,11,1,8,113,8
16501,34.5,2,2,272,4
16502,15,2,8,82,12
16503,13,1,8,137.25,37.5
16504,34.5,2,2,272.5,17.75
16505,15,2,8,82,8
16506,11,1,8,161,1
16507,24.8,1,6,161,1.14285714285714
16508,34.5,2,2,271.75,1.25
16509,13,1,8,125.8,9.2
16510,13,1,8,114,33.5
16511,35,4,2,312,1
16512,11,2,8,73,1
16513,34.5,2,2,274,6
16514,30,5,9,133,1
16515,15,2,8,142.5,18.5
16516,15,2,8,142.5,13
16517,13,1,8,140.5,18.5
16518,35,4,2,312,2
16519,22.5,4,7,250.333333333333,1
16520,11,1,8,170,2
16521,15,2,8,142.5,10.5
16522,15,2,8,123,1
16523,22.5,1,5,138.333333333333,1.33333333333333
16524,14,1,8,196,5.33333333333333
16525,11,1,8,54,1
16526,46.5,1,2,284.5,188.5
16527,34.5,2,2,273.333333333333,5
16528,11,1,8,54,3
16529,34.5,2,2,272,3
16530,11,1,8,54,1
16531,34.5,2,2,272,8
16532,34.5,2,2,273.333333333333,3.5
16533,13,1,8,115.333333333333,1.66666666666667
16534,12,1,7,141.25,2.25
16535,11,1,8,61,1
16536,35,4,2,309.5,1
16537,34.5,2,2,272,4
16538,13,1,8,141.5,8.25
16539,43,1,2,330.5,16.1666666666667
16540,11,1,8,113,1
16541,34.5,2,2,272,4
16542,18.6666666666667,2,7.5,204.6,5
16543,34.5,2,2,287,1
16544,11,1,8,140.5,2
16545,29.6666666666667,1,2,218.75,1.5
16546,11,1,8,68,1
16547,35,4,2,312,1
16548,11,2,8,134,2
16549,11,2,8,119,1
16550,34.5,2,2,272.5,3
16551,13,1,8,130,5
16552,11,1,8,155.333333333333,1
16553,34.5,2,2,272,20
16554,11,1,8,54,1
16555,34.5,2,2,278.142857142857,5.57142857142857
16556,27.5,1,2,218,1
16557,11,2,8,134,1.5
16558,11,1,8,54,1
16559,11,1,8,54,3
16560,11,1,8,113,1
16561,15,2,8,118.666666666667,10.6666666666667
16562,13,1,8,132,1.5
16563,11,2,8,75.5,2
16564,13,1,8,141.5,14
16565,34.5,2,2,272,1
16566,21.5,1,8,162.8,27
16567,34.5,2,2,278.142857142857,4.28571428571429
16568,11,1,8,134,1.5
16569,11,2,8,68,1
16570,10,4,3,124.5,2
16571,11,1,8,112,2.5
16572,26.6666666666667,1,8,76.5,5.5
16573,20,1,2,134,1
16574,11,4,8,54,1
16575,34.5,2,2,291.75,8.5
16576,11,2,8,112,1
16577,26.6666666666667,1,5,137.25,19.25
16578,34.5,2,2,272,79.5
16579,10,5,3,114.333333333333,2
16580,13,1,8,115.333333333333,11
16581,34.5,2,2,283.666666666667,2
16582,29.6666666666667,1,2,218.666666666667,1
16583,27.5,1,2,218,1.33333333333333
16584,13,1,8,141.5,19
16585,11,1,8,54,3
16586,13,1,8,81,1
16587,15,2,8,142.5,31.5
16588,20,1,2,176.5,1
16589,25,1,5,222.833333333333,2.25
16590,11,2,8,85,1
16591,34.5,2,2,271.666666666667,48.3333333333333
16592,34.5,2,2,272,32
16593,11,1,8,134,12
16594,34.5,2,2,272,2
16595,20,1,2,176.5,2
16596,54,4,2,361,1
16597,15,2,8,142.5,24.5
16598,34.5,2,2,273.5,2
16599,20,1,2,176.5,4
16600,34.5,2,2,283.666666666667,1
16601,34.5,2,2,269,26.25
16602,11,2,8,112,1
16603,13,1,8,137.25,16.25
16604,15.5,1,5,144.75,2.25
16605,11,2,8,87,1
16606,11,1,8,134,1.5
16607,34.5,2,2,279.4,1.4
16608,15,2,8,82,7
16609,34.5,2,2,273.333333333333,1.33333333333333
16610,15,2,8,142.5,21
16611,11,1,8,137.75,2.25
16612,18.6666666666667,1,7.5,188,1.25
16613,34.5,2,2,272,10.5
16614,15,2,8,81,1.5
16615,34.5,2,2,269.5,2
16616,34.5,2,2,281,2.4
16617,11,1,8,141.5,8
16618,13,1,6,309,1.5
16619,34.5,2,2,288,2.66666666666667
16620,11,1,8,129.5,1.5
16621,11,1,8,130.5,1
16622,13,1,8,137,22.5
16623,34.5,2,2,273.333333333333,3.16666666666667
16624,34.5,1,5,77.6666666666667,7.33333333333333
16625,13,1,8,132,3.5
16626,43,1,2,338.6,4.2
16627,13,1,8,140.5,16
16628,34.5,2,2,269.5,19.25
16629,35,4,2,314,1
16630,34.5,2,2,261,1
16631,34.5,2,2,272,3
16632,34.5,2,2,272,1.5
16633,34.5,2,2,274,6.5
16634,34.5,2,2,271.666666666667,57.8333333333333
16635,34.5,2,2,271.571428571429,15.8571428571429
16636,34.5,2,2,269,12
16637,34.5,2,2,274,2.25
16638,17,1,6.66666666666667,139.25,1.25
16639,34.5,2,2,272,15
16640,13,1,8,142.5,5
16641,34.5,2,2,272,25
16642,27.5,1,2,218,1
16643,34.5,2,2,273.333333333333,5.66666666666667
16644,11,1,8,112,3
16645,13,1,8,140.5,2
16646,35,4,2,311.5,1.25
16647,11,2,8,123.5,3
16648,44.75,1,2,336.714285714286,3.42857142857143
16649,15,1,2.5,130.666666666667,1
16650,15,2,8,82,38
16651,34.5,2,2,272,1
16652,12.5,2,6,119,1
16653,13,1,8,126,75.5714285714286
