id,max_et,max_st,max_rt,max_lf,max_vol
16447,13,1,8,273,1
16448,35,2,2,312,1
16449,15,1,8,201,4
16450,11,1,8,54,1
16451,44,1,2,376,2
16452,15,2,8,203,33
16453,35,2,2,316,40
16454,35,2,2,312,12
16455,11,1,8,170,9
16456,15,2,8,203,16
16457,11,2,8,191,1
16458,35,2,2,312,2
16459,35,2,2,315,82
16460,35,2,2,314,37
16461,11,1,8,207,7
16462,11,1,8,157,4
16463,11,1,8,80,1
16464,35,2,2,313,10
16465,35,2,2,315,2
16466,35,4,2,315,1
16467,35,2,2,312,28
16468,11,2,8,195,2
16469,54,1,8,203,4
16470,35,2,2,312,12
16471,34,2,2,232,1
16472,20,1,2,219,1
16473,11,1,8,195,2
16474,11,1,8,195,2
16475,15,1,8,203,2
16476,13,1,8,273,13
16477,15,1,8,203,61
16478,35,2,2,312,12
16479,15,2,8,82,1
16480,15,2,8,82,8
16481,35,2,2,315,1
16482,15,2,8,178,2
16483,11,1,8,170,7
16484,35,2,2,312,2
16485,35,2,2,312,22
16486,35,2,2,312,4
16487,35,2,2,310,28
16488,35,2,2,312,2
16489,11,2,8,195,6
16490,35,1,2,312,2
16491,15,2,8,203,18
16492,14,2,8,68,3
16493,35,2,2,314,2
16494,26,1,9,349,12
16495,11,2,8,73,1
16496,11,1,8,191,2
16497,14,1,8,273,6
16498,15,1,8,203,84
16499,11,1,8,170,10
16500,11,1,8,171,8
16501,35,2,2,312,4
16502,15,2,8,82,12
16503,15,1,8,203,88
16504,35,2,2,313,35
16505,15,2,8,82,8
16506,11,1,8,161,1
16507,30,1,9,240,2
16508,35,2,2,315,2
16509,15,1,8,203,28
16510,15,1,8,172,34
16511,35,4,2,312,1
16512,11,2,8,73,1
16513,35,2,2,315,11
16514,30,5,9,133,1
16515,15,2,8,203,24
16516,15,2,8,203,18
16517,15,1,8,201,21
16518,35,4,2,312,2
16519,23,4,7,306,1
16520,11,1,8,170,2
16521,15,2,8,203,19
16522,15,2,8,178,1
16523,34,1,8,211,2
16524,18,1,10,273,11
16525,11,1,8,54,1
16526,47,1,2,285,189
16527,35,2,2,315,8
16528,11,1,8,54,3
16529,35,2,2,312,3
16530,11,1,8,54,1
16531,35,2,2,312,8
16532,35,2,2,315,6
16533,15,1,8,193,2
16534,13,1,8,273,6
16535,11,1,8,61,1
16536,35,4,2,312,1
16537,35,2,2,312,4
16538,15,1,8,203,12
16539,44,1,2,376,22
16540,11,1,8,171,1
16541,35,2,2,312,4
16542,23,2,8,306,12
16543,35,2,2,315,1
16544,11,1,8,201,2
16545,35,1,2,301,3
16546,11,1,8,68,1
16547,35,4,2,312,1
16548,11,2,8,195,3
16549,11,2,8,170,1
16550,35,2,2,313,4
16551,15,1,8,203,16
16552,11,1,8,209,1
16553,35,2,2,312,21
16554,11,1,8,54,1
16555,35,2,2,315,7
16556,35,1,2,301,1
16557,11,2,8,195,2
16558,11,1,8,54,1
16559,11,1,8,54,3
16560,11,1,8,171,1
16561,15,2,8,203,30
16562,15,1,8,193,2
16563,11,2,8,81,3
16564,15,1,8,203,22
16565,35,2,2,312,1
16566,32,1,8,280,105
16567,35,2,2,315,7
16568,11,1,8,195,2
16569,11,2,8,68,1
16570,10,4,3,154,4
16571,11,1,8,170,3
16572,54,1,8,82,9
16573,20,1,2,134,1
16574,11,4,8,54,1
16575,35,2,2,314,15
16576,11,2,8,170,1
16577,54,1,8,203,32
16578,35,2,2,312,86
16579,10,5,3,153,4
16580,15,1,8,193,28
16581,35,2,2,312,3
16582,35,1,2,301,1
16583,35,1,2,301,2
16584,15,1,8,203,52
16585,11,1,8,54,3
16586,15,1,8,82,1
16587,15,2,8,203,40
16588,20,1,2,219,1
16589,35,1,8,358,4
16590,11,2,8,85,1
16591,35,2,2,314,55
16592,35,2,2,312,36
16593,11,1,8,195,18
16594,35,2,2,312,2
16595,20,1,2,219,2
16596,54,4,2,362,1
16597,15,2,8,203,35
16598,35,2,2,315,4
16599,20,1,2,219,4
16600,35,2,2,312,1
16601,35,2,2,310,29
16602,11,2,8,170,1
16603,15,1,8,203,32
16604,20,1,8,219,4
16605,11,2,8,87,1
16606,11,1,8,195,2
16607,35,2,2,313,2
16608,15,2,8,82,7
16609,35,2,2,315,2
16610,15,2,8,203,32
16611,11,1,8,202,3
16612,23,1,8,306,2
16613,35,2,2,312,11
16614,15,2,8,82,2
16615,35,2,2,312,3
16616,35,2,2,315,4
16617,11,1,8,202,8
16618,13,1,6,345,2
16619,35,2,2,316,4
16620,11,1,8,190,2
16621,11,1,8,191,1
16622,15,1,8,198,31
16623,35,2,2,315,6
16624,54,1,8,82,19
16625,15,1,8,193,4
16626,44,1,2,376,5
16627,15,1,8,201,16
16628,35,2,2,312,29
16629,35,4,2,315,1
16630,35,2,2,301,1
16631,35,2,2,312,3
16632,35,2,2,312,2
16633,35,2,2,314,7
16634,35,2,2,314,91
16635,35,2,2,315,37
16636,35,2,2,310,13
16637,35,2,2,315,3
16638,30,1,9,218,2
16639,35,2,2,312,17
16640,15,1,8,203,6
16641,35,2,2,312,25
16642,35,1,2,301,1
16643,35,2,2,315,13
16644,11,1,8,170,4
16645,15,1,8,201,2
16646,35,4,2,315,2
16647,11,2,8,179,4
16648,50,1,2,376,6
16649,20,1,3,219,1
16650,15,2,8,82,38
16651,35,2,2,312,1
16652,14,2,8,170,1
16653,15,1,8,203,324
16654,11,1,8,87,1
16655,11,1,8,171,1
16656,35,2,2,312,2
16657,54,1,8,203,15
16658,35,2,2,313,3
16659,35,2,2,313,3
16660,11,1,8,70,1
16661,35,1,2,301,1
16662,35,2,2,312,21
16663,11,1,8,195,5
16664,11,1,8,195,7
16665,20,1,2,219,1
16666,35,2,2,315,6
16667,35,2,2,314,3
16668,11,2,8,187,1
16669,15,1,8,203,16
16670,15,1,8,201,10
16671,35,2,2,312,4
16672,15,2,8,82,6
16673,15,2,8,203,22
16674,35,2,2,312,1
16675,11,1,8,196,3
16676,35,2,2,312,1
16677,11,1,8,195,4
16678,35,1,8,211,2
16679,11,1,8,209,1
16680,15,2,8,51,5
16681,11,1,8,196,2
16682,15,2,8,203,4
16683,35,4,2,301,3
16684,35,1,2,301,1
16685,47,1,2,370,4
16686,11,1,8,170,1
16687,11,1,8,202,4
16688,35,2,2,314,60
16689,35,4,2,312,1
16690,15,1,8,203,15
16691,11,1,8,195,2
16692,15,1,8,203,119
16693,11,2,8,170,1
16694,15,1,8,203,4
16695,35,2,2,314,31
16696,11,1,8,195,57
16697,11,1,8,55,8
16698,11,2,8,167,2
16699,35,2,2,312,4
16700,15,1,8,203,35
16701,35,2,2,312,15
16702,15,1,8,193,5
16703,22,2,8,305,2
16704,35,2,2,316,15
16705,35,4,2,312,1
16706,15,2,8,203,5
16707,15,1,8,201,3
16708,35,2,2,312,3
16709,15,1,8,193,5
16710,15,2,8,203,16
16711,35,2,2,312,1
16712,11,1,8,170,17
16713,11,1,8,73,1
16714,11,1,8,170,2
16715,20,1,2,134,1
16716,15,1,8,172,4
16717,11,1,8,191,9
16718,15,2,8,203,10
16719,35,2,2,301,1
16720,15,2,8,203,4
16721,20,1,2,219,1
16722,11,1,8,195,44
16723,11,1,8,171,36
16724,11,1,8,74,1
16725,11,1,8,157,3
16726,11,2,8,195,1
16727,35,2,2,313,2
16728,15,2,8,203,52
16729,13,1,8,345,2
16730,35,2,2,312,14
16731,15,2,8,201,1
16732,35,2,2,314,3
16733,11,1,8,209,7
16734,35,2,2,313,15
16735,11,1,8,187,6
16736,18,1,10,324,1
16737,35,2,2,314,61
16738,24,1,8,318,2
16739,15,2,8,203,8
16740,11,1,8,195,7
16741,15,2,8,80,2
16742,11,2,8,191,2
16743,15,2,8,193,1
16744,15,2,8,68,1
16745,15,2,8,82,1
16746,35,2,2,312,1
16747,15,1,8,167,2
16748,35,1,2,312,2
16749,35,2,2,313,2
16750,44,1,2,376,9
16751,23,2,8,306,1
16752,15,1,8,201,2
16753,35,4,2,312,1
16754,15,2,8,82,20
16755,35,2,2,314,3
16756,14,1,8,54,4
16757,15,2,8,71,1
16758,11,1,8,202,1
16759,11,1,8,170,6
16760,15,1,8,203,38
16761,35,1,2,301,1
16762,11,2,8,195,2
16763,35,4,2,312,1
16764,40,1,8,162,4
16765,11,1,8,55,1
16766,23,4,7,306,1
16767,20,1,2,219,1
16768,15,2,8,82,14
16769,35,2,2,315,1
16770,35,2,2,313,4
16771,35,2,2,314,16
16772,35,2,2,315,9
16773,35,2,2,312,1
16774,35,2,2,312,1
16775,20,1,2,219,1
16776,35,2,2,313,59
16777,35,4,2,313,1
16778,54,1,8,203,23
16779,13,1,6,345,1
16780,34,2,2,232,1
16781,13,1,8,273,3
16782,11,2,8,202,4
16783,15,2,8,193,1
16784,35,2,2,312,5
16785,11,2,8,54,1
16786,15,2,8,203,20
16787,15,2,8,203,51
16788,35,2,2,312,2
16789,15,1,8,201,2
16790,35,2,2,314,10
16791,13,1,8,345,4
16792,15,1,8,203,18
16793,35,2,2,316,99
16794,20,1,2,219,1
16795,11,2,8,68,1
16796,11,1,8,170,2
16797,11,1,8,206,10
16798,35,2,2,316,4
16799,35,1,8,211,1
16800,35,4,2,312,1
16801,11,2,8,191,3
16802,15,2,8,203,5
16803,11,1,8,55,4
16804,35,2,2,313,52
16805,11,1,8,171,2
16806,15,2,8,201,1
16807,20,1,8,208,1
16808,15,1,8,203,88
16809,15,2,8,203,12
16810,11,1,8,201,2
16811,34,2,2,232,1
16812,18,1,10,327,1
16813,35,2,8,312,3
16814,54,2,8,183,1
16815,35,1,2,301,1
16816,23,2,8,306,2
16817,11,1,8,206,1
16818,11,1,8,196,4
16819,35,4,2,312,1
16820,15,2,8,203,4
16821,35,2,2,314,2
16822,14,1,8,163,2
16823,13,1,8,273,1
16824,15,1,8,203,8
16825,35,2,2,314,2
16826,11,1,8,171,1
16827,35,2,2,312,5
16828,11,1,8,170,10
16829,11,1,8,195,43
16830,35,2,2,313,2
16831,35,2,2,313,50
16832,15,2,8,203,21
16833,20,1,2,219,1
16834,15,1,8,193,2
16835,44,1,2,376,10
16836,11,1,8,195,124
16837,11,1,8,201,1
16838,34,1,8,211,2
16839,35,2,2,314,44
16840,35,2,2,312,31
16841,35,2,2,315,6
16842,15,2,8,203,16
16843,11,1,8,170,4
16844,35,2,2,315,4
16845,15,1,8,203,24
16846,11,1,8,209,1
16847,15,2,8,80,2
16848,11,1,8,170,31
16849,35,1,2,301,1
16850,35,2,2,315,3
16851,11,1,8,195,2
16852,35,2,2,315,1
16853,11,1,8,171,2
16854,35,2,2,312,2
16855,27,1,9,240,25
16856,11,2,8,170,2
16857,15,2,8,203,2
16858,35,4,2,94,1
16859,11,1,8,170,3
16860,35,2,2,313,2
16861,35,4,2,312,1
16862,35,4,2,312,2
16863,11,1,8,202,4
16864,35,2,2,315,2
16865,54,1,8,273,2
16866,15,2,8,203,8
16867,11,1,8,191,4
16868,35,2,2,312,17
16869,11,1,8,203,1
16870,35,2,2,313,1
16871,35,2,2,312,11
16872,23,2,8,306,17
16873,15,2,8,203,13
16874,11,1,8,202,18
16875,35,2,2,315,4
16876,15,2,8,203,10
16877,20,1,2,219,1
16878,35,2,2,312,2
16879,11,1,8,195,2
16880,11,2,8,68,1
16881,35,2,2,312,1
16882,47,1,2,376,9
16883,35,2,2,315,8
16884,11,1,8,195,8
16885,35,2,2,312,4
16886,35,2,2,310,31
16887,23,1,8,306,1
16888,35,4,2,312,1
16889,11,1,8,54,1
16890,35,2,2,313,3
16891,35,2,2,314,62
16892,23,2,8,306,3
16893,11,4,8,70,3
16894,44,1,2,376,2
16895,54,1,8,193,6
16896,35,4,2,313,1
16897,35,2,2,312,37
16898,35,2,2,315,96
16899,11,1,8,54,2
16900,11,1,8,195,11
16901,15,2,8,82,6
16902,15,1,8,203,10
16903,35,2,2,312,2
16904,15,2,8,203,50
16905,18,1,10,323,5
16906,15,2,8,203,41
16907,35,2,2,315,2
16908,35,4,2,94,1
16909,23,2,8,306,4
16910,35,2,2,315,5
16911,11,2,8,55,1
16912,15,1,8,201,3
16913,26,1,9,349,4
16914,11,1,8,170,5
16915,15,1,8,71,2
16916,15,1,8,203,44
16917,15,2,8,82,1
16918,23,4,8,306,2
16919,14,1,8,273,4
16920,35,2,2,312,2
16921,20,1,2,219,1
16922,34,2,2,235,1
16923,35,2,2,315,20
16924,35,2,2,312,2
16925,11,1,8,204,10
16926,35,2,2,312,5
16927,35,4,2,310,1
16928,11,2,8,170,3
16929,14,2,8,47,2
16930,11,2,8,81,4
16931,11,1,8,202,82
16932,35,2,2,312,2
16933,35,2,2,315,40
16934,50,4,2,374,3
16935,11,1,8,207,2
16936,35,2,2,312,2
16937,11,1,8,170,1
16938,45,1,2,378,7
16939,11,1,8,200,2
16940,15,1,8,201,3
16941,54,1,8,193,20
16942,35,1,2,312,12
16943,11,1,8,56,1
16944,11,1,8,170,1
16945,11,1,8,171,2
16946,35,2,2,315,171
16947,35,2,2,314,10
16948,40,3,2,363,2
16949,15,2,8,201,1
16950,35,2,2,316,40
16951,45,1,2,378,4
16952,35,2,2,314,71
16953,35,2,2,314,41
16954,15,2,8,203,4
16955,35,2,2,315,4
16956,35,2,2,315,5
16957,23,2,8,306,2
16958,35,2,2,315,2
16959,11,1,8,195,5
16960,35,2,2,314,8
16961,35,2,2,312,23
16962,35,2,2,315,1
16963,11,1,8,195,18
16964,35,2,2,315,11
16965,54,1,8,203,20
16966,35,2,8,354,1
16967,32,1,8,280,5
16968,11,1,8,169,1
16969,35,4,2,312,5
16970,35,2,2,314,65
16971,35,1,8,313,1
16972,15,2,8,203,22
16973,35,2,2,313,4
16974,35,2,2,315,5
16975,21,1,2,220,1
16976,15,2,8,203,14
16977,35,2,2,315,5
16978,15,1,8,203,6
16979,15,1,8,203,2
16980,20,1,2,219,1
16981,20,1,2,134,1
16982,11,1,8,170,3
16983,35,2,2,313,1
16984,11,1,8,202,1
16985,21,1,2,219,1
16986,11,1,8,195,7
16987,20,1,2,134,1
16988,14,2,8,68,3
16989,20,1,8,219,7
16990,44,1,2,376,42
16991,35,2,2,315,18
16992,35,2,2,315,2
16993,54,1,8,82,22
16994,15,2,8,203,16
16995,35,2,2,312,13
16996,35,2,2,315,36
16997,35,2,2,315,18
16998,11,1,8,170,5
16999,11,1,8,73,2
17000,13,1,8,345,3
17001,11,1,8,195,3
17002,15,2,8,203,16
17003,50,1,2,374,1
17004,14,2,8,170,4
17005,11,1,8,171,1
17006,35,2,2,314,35
17007,35,2,2,316,76
17008,11,1,8,54,1
17009,11,1,8,206,2
17010,35,2,2,315,5
17011,35,4,2,312,7
17012,20,1,2,219,1
17013,35,2,2,314,5
17014,15,2,8,203,25
17015,35,4,2,312,1
17016,11,2,8,195,2
17017,15,2,8,203,12
17018,35,2,2,316,141
17019,35,2,2,315,6
17020,35,2,2,312,15
17021,35,4,2,312,1
17022,15,1,8,201,1
17023,53,1,8,378,13
17024,35,2,2,312,5
17025,11,2,8,171,1
17026,15,2,8,203,4
17027,15,1,8,203,8
17028,54,1,8,71,3
17029,50,1,2,374,2
17030,35,1,2,313,1
17031,11,1,8,207,49
17032,11,1,8,170,1
17033,11,1,8,196,2
17034,35,2,2,315,3
17035,29,1,9,217,1
17036,35,2,2,315,37
17037,15,2,8,203,46
17038,13,1,8,345,4
17039,15,1,8,193,4
17040,35,2,2,312,77
17041,15,1,8,201,7
17042,35,2,2,314,41
17043,15,2,8,203,7
17044,35,2,2,313,3
17045,11,1,8,170,1
17046,11,1,8,207,26
17047,15,1,8,193,2
17048,35,1,2,313,3
17049,11,1,8,195,57
17050,15,2,8,203,20
17051,11,2,8,73,1
17052,11,1,8,68,8
17053,11,1,8,54,1
17054,35,2,2,315,25
17055,11,1,8,204,10
17056,13,1,8,273,2
17057,35,2,2,315,4
17058,54,1,8,193,7
17059,15,2,8,203,24
17060,11,1,8,207,1
17061,20,1,3,219,1
17062,13,1,8,345,2
17063,35,4,2,312,2
17064,15,1,8,193,8
17065,23,2,8,306,3
17066,15,2,8,82,33
17067,11,1,8,191,1
17068,54,2,8,82,4
17069,35,2,2,312,1
17070,54,1,8,82,8
17071,23,4,7,306,1
17072,15,1,8,193,2
17073,35,2,2,315,2
17074,35,2,2,310,7
17075,15,1,8,203,20
17076,35,2,2,312,22
17077,23,2,8,306,18
17078,15,1,8,172,451
17079,11,1,8,191,3
17080,20,1,2,219,1
17081,15,1,8,82,4
17082,11,1,8,172,1
17083,35,2,2,314,60
17084,35,4,2,301,1
17085,11,1,8,202,15
17086,15,2,8,203,2
17087,15,2,8,203,12
17088,35,2,8,312,1
17089,11,1,8,68,1
17090,44,1,2,376,13
17091,15,2,8,203,13
17092,11,1,8,205,21
17093,35,2,2,310,1
17094,35,4,2,315,1
17095,15,2,8,203,6
17096,15,1,8,203,413
17097,11,1,8,209,2
17098,35,2,2,314,29
17099,11,1,8,170,10
17100,35,2,2,315,4
17101,35,2,2,313,14
17102,15,2,8,203,15
17103,54,1,8,82,4
17104,44,1,2,376,18
17105,10,4,3,154,10
17106,35,2,2,315,6
17107,11,1,8,170,2
17108,54,1,8,170,2
17109,11,2,8,55,2
17110,13,1,8,345,2
17111,20,1,2,219,1
17112,35,2,2,312,20
17113,22,2,8,305,1
17114,15,1,8,203,24
17115,35,2,2,312,2
17116,15,2,8,82,62
17117,35,4,2,314,1
17118,44,1,2,291,1
17119,35,2,2,315,129
17120,11,1,8,195,24
17121,35,2,2,312,9
17122,15,2,8,203,16
17123,35,2,2,315,1
17124,15,1,8,201,2
17125,11,1,8,54,1
17126,15,1,8,203,32
17127,35,2,2,313,1
17128,45,1,2,378,5
17129,44,1,2,376,14
17130,23,4,7,306,2
17131,15,2,8,167,1
17132,23,1,8,306,1
17133,11,1,8,170,4
17134,15,2,8,80,3
17135,11,2,8,195,1
17136,11,1,8,170,2
17137,50,4,2,376,1
17138,15,1,8,201,299
17139,44,1,2,376,4
17140,35,2,2,315,1
17141,15,1,8,203,32
17142,35,2,2,314,11
17143,15,2,8,203,9
17144,20,1,8,203,10
17145,35,1,2,301,1
17146,35,2,2,312,34
17147,35,2,2,313,3
17148,54,1,8,203,19
17149,15,2,8,82,12
17150,35,2,2,312,24
17151,11,2,8,70,4
17152,11,1,8,170,1
17153,35,2,2,314,11
17154,44,1,2,376,67
17155,35,1,2,310,3
17156,15,2,8,203,28
17157,35,2,2,312,10
17158,35,2,2,312,1
17159,11,1,8,171,1
17160,35,2,2,315,2
17161,44,2,2,376,1
17162,35,2,2,312,5
17163,15,2,8,203,14
17164,35,2,2,312,2
17165,54,1,8,203,14
17166,20,1,2,219,1
17167,35,2,8,315,5
17168,35,2,2,312,4
17169,35,2,2,313,100
17170,35,2,2,312,19
17171,35,2,2,314,2
17172,50,1,2,376,2
17173,14,1,8,273,3
17174,35,2,2,315,17
17175,35,2,2,315,6
17176,15,1,8,203,18
17177,14,1,8,163,4
17178,13,1,8,273,1
17179,15,1,8,203,11
17180,35,2,2,314,8
17181,11,1,8,189,1
17182,35,2,2,312,1
17183,11,1,8,202,7
17184,11,2,8,54,5
17185,15,1,8,71,2
17186,35,2,2,313,1
17187,15,2,8,203,32
17188,11,1,8,170,10
17189,35,2,2,313,1
17190,11,1,8,209,1
17191,15,1,8,203,28
17192,35,2,2,312,3
17193,11,1,8,68,1
17194,13,1,8,345,1
17195,54,1,8,203,36
17196,11,1,8,202,5
17197,11,1,8,191,15
17198,15,1,8,203,29
17199,35,2,2,314,4
17200,35,2,2,315,7
17201,35,2,2,313,2
17202,11,1,8,195,5
17203,35,4,2,313,1
17204,11,2,8,68,1
17205,35,2,2,313,4
17206,11,1,8,170,3
17207,35,2,2,315,41
17208,23,1,8,305,2
17209,11,1,8,170,2
17210,35,2,2,313,7
17211,35,2,2,312,1
17212,35,2,2,312,19
17213,15,1,8,203,9
17214,35,2,2,307,4
17215,35,2,2,312,22
17216,13,1,8,273,1
17217,35,2,2,316,41
17218,15,1,8,71,2
17219,35,2,2,312,5
17220,11,1,8,203,3
17221,11,1,8,54,4
17222,35,2,2,315,3
17223,35,2,2,312,36
17224,35,4,2,313,1
17225,15,1,8,167,1
17226,11,1,8,167,1
17227,18,1,10,345,1
17228,11,1,8,191,3
17229,20,1,2,219,2
17230,50,1,2,289,1
17231,34,2,2,235,1
17232,11,1,8,161,1
17233,20,1,2,219,2
17234,34,2,2,232,1
17235,15,2,8,201,6
17236,13,1,8,345,4
17237,11,1,8,73,1
17238,35,2,2,312,10
17239,15,1,8,203,22
17240,15,1,8,203,78
17241,11,2,8,70,2
17242,15,2,8,193,4
17243,15,2,8,203,8
17244,35,1,2,312,3
17245,11,2,8,170,1
17246,35,1,8,211,2
17247,44,1,2,376,16
17248,35,2,8,312,1
17249,14,2,8,179,1
17250,11,1,8,170,3
17251,11,1,8,209,3
17252,35,2,2,312,22
17253,35,2,2,312,10
17254,21,1,2,220,1
17255,35,2,2,312,2
17256,11,1,8,202,2
17257,11,1,8,170,17
17258,35,2,2,312,3
17259,15,2,8,82,4
17260,11,2,8,68,1
17261,54,1,8,203,26
17262,45,1,2,378,2
17263,30,1,9,218,1
17264,35,2,2,315,5
17265,15,2,8,82,1
17266,35,2,2,312,2
17267,30,1,9,240,7
17268,15,2,8,203,49
17269,15,1,8,203,15
17270,11,1,8,170,4
17271,35,2,2,312,10
17272,35,2,2,314,57
17273,11,1,8,206,5
17274,15,2,8,203,21
17275,11,2,8,160,1
17276,35,2,2,315,51
17277,11,1,8,54,1
17278,54,1,2,219,1
17279,15,2,8,203,44
17280,23,4,7,306,1
17281,35,4,2,312,1
17282,35,1,8,312,1
17283,15,1,8,193,8
17284,11,1,8,195,31
17285,15,1,8,203,27
17286,35,2,2,312,5
17287,35,4,2,315,2
17288,35,2,2,312,4
17289,11,1,8,68,1
17290,15,1,8,203,46
17291,35,2,2,310,30
17292,35,2,2,314,80
17293,35,4,2,312,1
17294,14,2,8,170,2
17295,35,2,2,312,22
17296,20,1,2,219,4
17297,35,2,2,312,2
17298,15,2,8,203,21
17299,23,4,7,306,1
17300,35,2,2,313,7
17301,44,1,2,376,4
17302,15,2,8,203,27
17303,35,4,2,312,1
17304,35,2,2,312,4
17305,44,1,2,376,2
17306,35,1,8,354,5
17307,35,2,2,312,26
17308,54,1,8,82,2
17309,26,1,9,349,3
17310,35,4,2,312,1
17311,15,2,8,82,16
17312,15,2,8,203,68
17313,35,2,2,312,5
17314,15,2,8,203,16
17315,35,1,8,312,2
17316,13,1,8,273,8
17317,35,2,2,315,235
17318,23,4,7,306,2
17319,35,2,2,312,15
17320,11,2,8,171,1
17321,15,1,8,172,379
17322,11,1,8,170,2
17323,23,1,8,306,1
17324,15,2,8,71,1
17325,15,2,8,203,16
17326,54,1,8,196,2
17327,35,1,2,301,1
17328,35,4,2,312,1
17329,18,1,10,246,2
17330,15,1,8,193,4
17331,20,1,2,219,1
17332,35,2,2,312,7
17333,35,2,2,316,100
17334,35,2,2,315,6
17335,35,2,2,312,3
17336,11,1,8,170,5
17337,35,2,2,314,12
17338,15,2,8,203,22
17339,34,1,8,211,2
17340,20,1,2,219,2
17341,11,2,8,70,1
17342,15,2,8,82,6
17343,15,1,8,71,5
17344,23,1,8,306,4
17345,11,1,8,191,5
17346,35,4,2,312,1
17347,35,2,2,315,78
17348,11,1,8,170,23
17349,35,2,2,315,4
17350,35,2,2,312,8
17351,11,1,8,170,113
17352,50,2,2,374,1
17353,26,1,9,349,10
17354,21,1,2,220,1
17355,35,2,2,315,2
17356,35,2,2,312,10
17357,11,1,8,68,3
17358,35,2,2,315,3
17359,35,2,2,315,6
17360,15,2,8,201,1
17361,35,2,2,312,25
17362,13,1,8,273,6
17363,35,2,8,358,1
17364,11,1,8,202,16
17365,50,1,2,376,19
17366,18,1,10,273,1
17367,35,2,2,312,2
17368,35,2,2,314,24
17369,20,1,8,219,26
17370,11,1,8,209,17
17371,14,1,8,170,1
17372,35,2,2,315,5
17373,35,2,2,315,9
17374,20,1,2,219,1
17375,35,2,2,313,6
17376,11,1,8,202,4
17377,11,1,8,209,3
17378,30,4,9,240,2
17379,11,1,8,170,5
17380,11,2,8,44,1
17381,15,2,8,82,38
17382,11,1,8,191,3
17383,11,1,8,201,1
17384,15,2,8,82,2
17385,35,2,2,312,1
17386,11,1,8,195,1
17387,35,4,2,312,1
17388,35,2,2,312,4
17389,11,1,8,170,2
17390,34,2,2,235,1
17391,35,2,2,312,1
17392,35,2,2,315,3
17393,11,1,8,209,12
17394,35,2,2,312,23
17395,11,1,8,195,21
17396,11,2,8,195,1
17397,23,4,8,306,4
17398,35,2,2,312,2
17399,35,2,2,314,34
17400,11,1,8,68,1
17401,35,2,2,315,7
17402,15,2,8,203,7
17403,35,4,2,312,2
17404,35,2,2,312,5
17405,15,2,8,71,1
17406,54,1,8,82,5
17407,35,2,2,312,2
17408,35,2,2,312,2
17409,22,1,8,347,154
17410,11,1,8,68,2
17411,54,1,2,361,2
17412,35,2,2,312,6
17413,34,2,2,232,1
17414,15,2,8,203,21
17415,20,1,2,219,1
17416,11,1,8,196,2
17417,35,2,2,314,46
17418,35,2,2,315,9
17419,11,1,8,170,4
17420,54,1,8,198,10
17421,15,2,8,203,12
17422,11,1,8,191,17
17423,35,2,2,314,2
17424,35,2,2,313,2
17425,15,1,8,203,48
17426,35,2,2,312,4
17427,11,1,8,182,10
17428,35,2,2,312,4
17429,35,2,2,312,11
17430,35,1,2,312,2
17431,11,1,8,201,1
17432,15,1,8,203,10
17433,11,1,8,70,2
17434,11,1,8,76,1
17435,11,1,8,171,30
17436,15,2,8,203,38
17437,35,2,2,315,9
17438,15,1,8,203,22
17439,11,1,8,207,28
17440,35,2,2,312,6
17441,11,2,8,195,10
17442,11,2,8,73,1
17443,15,2,8,203,20
17444,35,4,2,312,1
17445,23,1,8,306,2
17446,11,1,8,170,1
17447,15,2,8,203,20
17448,13,1,8,345,4
17449,11,1,8,202,4
17450,11,1,8,172,1
17451,35,1,8,312,2
17452,15,2,8,167,3
17453,54,1,8,196,4
17454,11,1,8,195,9
17455,21,1,2,220,1
17456,35,2,2,315,10
17457,11,2,8,157,6
17458,11,1,8,191,5
17459,18,1,10,345,2
17460,15,1,8,203,97
17461,13,1,8,273,2
17462,35,2,2,313,8
17463,23,4,7,306,1
17464,35,2,2,315,7
17465,15,1,8,82,4
17466,35,2,2,312,2
17467,35,2,2,312,1
17468,35,2,2,312,6
17469,35,2,2,314,69
17470,15,2,8,203,4
17471,11,2,8,202,4
17472,11,1,8,206,2
17473,35,2,2,314,4
17474,35,1,2,301,1
17475,23,1,8,306,1
17476,11,1,8,171,3
17477,11,2,8,73,3
17478,15,1,8,171,2
17479,35,2,2,315,11
17480,15,2,8,82,2
17481,54,2,8,203,10
17482,15,1,8,203,74
17483,35,2,2,313,4
17484,15,2,8,203,21
17485,35,1,2,301,1
17486,15,2,8,82,4
17487,15,1,8,203,103
17488,11,2,8,191,4
17489,14,2,8,170,2
17490,11,1,8,195,4
17491,23,2,8,306,4
17492,30,4,9,240,4
17493,13,1,8,345,2
17494,35,2,2,314,103
17495,15,1,8,201,237
17496,35,1,2,301,1
17497,11,1,8,170,1
17498,15,2,8,203,12
17499,35,2,2,316,11
17500,35,2,2,312,13
17501,35,2,2,315,11
17502,11,1,8,195,21
17503,35,2,2,312,1
17504,35,1,2,312,3
17505,13,1,8,345,1
17506,11,1,8,193,2
17507,35,2,2,314,36
17508,15,1,8,203,4
17509,13,1,8,345,2
17510,13,1,8,273,2
17511,15,2,8,71,4
17512,35,2,2,314,3
17513,15,1,8,203,89
17514,15,2,8,203,6
17515,11,1,8,157,7
17516,20,1,2,219,1
17517,35,2,2,314,36
17518,35,2,2,312,11
17519,11,1,8,170,1
17520,35,1,8,211,2
17521,47,1,2,370,155
