id,sum_et,sum_st,sum_rt,sum_lf,sum_vol
17330,26,1,8,264,7
17331,20,1,2,353,2
17332,69,2,2,544,12
17333,69,2,2,4348,430
17334,69,2,2,1640,25
17335,69,2,2,1078,10
17336,11,1,8,224,8
17337,69,2,2,3330,52
17338,15,2,8,566,27
17339,45,1,10,371,3
17340,20,1,2,353,4
17341,11,2,8,70,1
17342,15,2,8,82,6
17343,26,1,8,71,5
17344,48,1,19,516,9
17345,11,1,8,261,8
17346,35,4,2,619,2
17347,69,2,2,4101,298
17348,11,1,8,224,38
17349,69,2,2,1408,16
17350,69,2,2,544,15
17351,11,1,8,224,207
17352,92,2,2,657,2
17353,52,1,17,889,15
17354,21,1,2,355,2
17355,69,2,2,861,4
17356,69,2,2,544,20
17357,11,1,8,68,3
17358,69,2,2,1704,12
17359,69,2,2,1096,18
17360,15,2,8,281,2
17361,69,2,2,544,50
17362,24,1,14,341,7
17363,46,2,10,1934,8
17364,11,1,8,283,22
17365,179,1,2,2067,64
17366,42,1,24,752,4
17367,69,2,2,1078,8
17368,69,2,2,860,35
17369,31,1,10,912,34
17370,11,1,8,1051,44
17371,25,1,12,170,1
17372,69,2,2,2174,21
17373,69,2,2,1096,23
17374,20,1,2,219,1
17375,69,2,2,857,14
17376,11,1,8,353,8
17377,13,1,8,345,4
17378,67,4,12,412,4
17379,11,1,8,224,6
17380,11,2,8,44,1
17381,15,2,8,82,38
17382,11,1,8,261,5
17383,11,1,8,281,2
17384,15,2,8,162,4
17385,69,2,2,544,2
17386,11,1,8,268,2
17387,35,4,2,619,2
17388,69,2,2,544,6
17389,11,1,8,170,2
17390,34,2,2,468,2
17391,69,2,2,2152,8
17392,69,2,2,1096,7
17393,11,1,8,520,15
17394,69,2,2,544,45
17395,11,1,8,268,34
17396,11,2,8,520,4
17397,34,4,15,578,6
17398,69,2,2,1078,8
17399,69,2,2,1086,71
17400,11,1,8,68,1
17401,69,2,2,1640,26
17402,15,2,8,285,8
17403,35,4,2,312,2
17404,69,2,2,1319,12
17405,15,2,8,71,1
17406,80,1,8,153,7
17407,69,2,2,1927,8
17408,69,2,2,544,3
17409,60,1,25,1988,310
17410,11,1,8,122,3
17411,54,1,2,720,4
17412,69,2,2,544,12
17413,34,2,2,232,1
17414,15,2,8,365,28
17415,20,1,2,353,2
17416,11,1,8,524,8
17417,69,2,2,1630,251
17418,69,2,2,1640,33
17419,11,1,8,224,8
17420,80,1,8,336,12
17421,15,2,8,513,21
17422,11,1,8,261,21
17423,69,2,2,2172,10
17424,69,2,2,1492,8
17425,26,1,8,566,75
17426,69,2,2,544,6
17427,11,1,8,337,11
17428,69,2,2,544,8
17429,69,2,2,544,22
17430,89,1,2,1505,7
17431,11,1,8,201,1
17432,26,1,8,285,16
17433,11,1,8,70,2
17434,11,1,8,147,2
17435,11,1,8,226,44
17436,15,2,8,285,66
17437,69,2,2,2716,30
17438,26,1,8,634,38
17439,11,1,8,559,30
17440,69,2,2,1620,20
17441,11,2,8,268,12
17442,11,2,8,73,1
17443,15,2,8,285,26
17444,35,4,2,619,2
17445,56,1,15,833,6
17446,11,1,8,238,2
17447,15,2,8,285,22
17448,24,1,14,1089,19
17449,11,1,8,283,8
17450,11,1,8,228,2
17451,100,1,10,1122,7
17452,15,2,8,218,6
17453,65,1,10,270,8
17454,11,1,8,268,17
17455,21,1,2,355,2
17456,69,2,2,2174,46
17457,11,2,8,199,9
17458,11,1,8,261,8
17459,42,1,24,1271,6
17460,26,1,8,637,103
17461,24,1,14,341,3
17462,69,2,2,1624,20
17463,23,4,7,306,1
17464,69,2,2,1640,24
17465,26,1,8,153,6
17466,69,2,2,544,3
17467,69,2,2,1078,4
17468,69,2,2,1078,16
17469,69,2,2,1630,240
17470,15,2,8,365,7
17471,11,2,8,283,6
17472,11,1,8,498,5
17473,69,2,2,1630,21
17474,55,1,2,654,3
17475,56,1,15,752,4
17476,11,1,8,226,6
17477,11,2,8,73,3
17478,26,1,8,226,3
17479,69,2,2,2174,48
17480,15,2,8,145,3
17481,69,2,8,285,11
17482,26,1,8,549,127
17483,69,2,2,781,8
17484,15,2,8,285,22
17485,55,1,2,654,3
17486,15,2,8,82,4
17487,26,1,8,830,111
17488,11,2,8,261,6
17489,25,2,12,170,2
17490,11,1,8,268,8
17491,34,2,15,381,6
17492,67,4,12,975,13
17493,24,1,14,865,6
17494,69,2,2,2166,354
17495,26,1,8,960,475
17496,89,1,2,875,4
17497,11,1,8,170,1
17498,15,2,8,285,14
17499,69,2,2,1638,27
17500,69,2,2,544,23
17501,69,2,2,2716,75
17502,11,1,8,377,30
17503,69,2,2,544,2
17504,89,1,2,1198,9
17505,24,1,14,865,4
17506,11,1,8,193,2
17507,69,2,2,1626,107
17508,26,1,8,566,14
17509,24,1,14,842,8
17510,24,1,14,520,5
17511,15,2,8,71,4
17512,69,2,2,548,6
17513,26,1,8,941,185
17514,15,2,8,285,10
17515,11,1,8,199,14
17516,20,1,2,353,2
17517,69,2,2,860,71
17518,69,2,2,544,21
17519,11,1,8,309,3
17520,80,1,10,509,5
17521,47,1,2,810,169
17522,69,2,2,544,17
17523,15,2,8,285,12
17524,69,2,2,544,3
17525,26,1,8,281,17
17526,26,1,8,346,40
17527,11,1,8,499,5
17528,11,1,8,226,4
17529,69,2,2,1086,104
17530,11,1,8,268,9
17531,69,2,2,1090,10
17532,69,2,2,544,10
17533,65,1,10,1246,10
17534,15,2,8,82,10
17535,26,1,8,549,82
17536,69,2,2,544,11
17537,35,4,2,628,2
17538,26,1,8,629,405
17539,69,2,2,544,20
17540,26,1,8,455,4
17541,34,4,15,381,3
17542,11,1,8,523,7
17543,15,2,8,82,20
17544,11,1,8,268,23
17545,69,2,2,544,5
17546,69,2,2,544,7
17547,20,1,2,353,2
17548,69,2,2,544,217
17549,26,1,8,738,21
17550,69,1,8,356,15
17551,11,1,8,226,2
17552,129,1,2,1983,79
17553,69,2,2,1405,10
17554,24,1,14,520,4
17555,11,1,8,224,15
17556,69,2,2,544,17
17557,15,2,8,285,22
17558,35,4,2,94,1
17559,90,1,2,1200,5
17560,15,2,8,285,87
17561,69,2,2,1086,172
17562,15,2,8,285,69
17563,11,1,8,206,2
17564,69,2,2,2483,133
17565,69,2,2,771,8
17566,129,1,2,1693,8
17567,25,2,12,292,6
17568,15,2,8,365,7
17569,11,2,8,268,4
17570,69,2,2,544,41
17571,20,1,2,353,2
17572,11,2,8,125,3
17573,26,1,8,285,31
17574,89,1,2,2505,273
17575,11,1,8,291,4
17576,11,1,8,264,4
17577,11,1,8,224,7
17578,80,1,10,549,19
17579,11,1,8,170,3
17580,26,1,8,484,40
17581,15,2,8,365,23
17582,81,1,2,3092,31
17583,69,2,2,1086,18
17584,69,2,2,4435,211
17585,15,2,8,356,9
17586,69,2,2,2174,32
17587,54,4,2,722,8
17588,26,1,8,281,4
17589,11,1,8,224,16
17590,32,4,8,280,1
17591,15,2,8,82,2
17592,15,2,8,71,4
17593,69,2,2,1090,5
17594,69,2,2,544,38
17595,26,1,8,677,44
17596,69,2,2,1638,61
17597,54,4,2,722,2
17598,11,2,8,51,1
17599,48,1,19,433,4
17600,11,1,8,487,10
17601,11,1,8,224,4
17602,35,4,2,619,2
17603,69,2,2,1640,302
17604,69,2,2,1096,5
17605,11,1,8,268,13
17606,11,1,8,224,149
17607,65,1,10,226,3
17608,45,1,10,371,3
17609,69,2,2,544,2
17610,11,2,8,55,3
17611,11,1,8,170,3
17612,93,1,19,394,6
17613,80,2,10,1259,5
17614,38,1,9,852,36
17615,20,1,2,134,1
17616,11,1,8,268,26
17617,69,2,2,544,25
17618,69,2,2,1630,260
17619,26,1,8,827,259
17620,26,1,8,574,34
17621,69,1,8,285,58
17622,69,2,2,1078,11
17623,69,2,2,550,382
17624,69,2,2,544,3
17625,15,2,8,82,12
17626,69,2,2,544,2
17627,26,1,8,264,7
17628,11,1,8,67,1
17629,69,2,2,544,6
17630,69,2,2,548,57
17631,69,2,2,544,2
17632,15,2,8,80,2
17633,15,2,8,285,56
17634,69,2,2,1078,10
17635,26,1,8,549,101
17636,15,2,8,285,34
17637,54,1,2,359,1
17638,69,2,2,1082,9
17639,69,1,10,285,4
17640,26,1,8,777,42
17641,69,2,2,1090,4
17642,69,2,2,1078,4
17643,11,1,8,729,10
17644,89,1,2,1505,22
17645,15,2,8,281,4
17646,65,1,10,224,4
17647,69,2,2,1393,19
17648,15,2,8,82,4
17649,11,1,8,228,2
17650,11,1,8,292,6
17651,11,1,8,238,2
17652,11,1,8,206,2
17653,11,1,8,244,2
17654,80,1,10,2143,24
17655,11,2,8,239,2
17656,69,2,2,1407,12
17657,24,1,14,341,7
17658,31,1,10,406,3
17659,11,1,8,224,29
17660,69,2,2,2174,46
17661,26,1,8,566,37
17662,69,2,2,544,3
17663,11,1,8,538,23
17664,11,1,8,238,4
17665,45,4,7,528,2
17666,69,2,2,3964,304
17667,69,2,2,857,76
17668,26,1,8,363,6
17669,69,2,2,861,5
17670,24,1,14,686,8
17671,20,1,2,134,1
17672,15,2,8,285,23
17673,41,1,2,573,3
17674,11,2,8,268,2
17675,69,2,2,863,6
17676,65,1,10,270,2
17677,69,2,2,1479,5
17678,69,2,2,544,6
17679,11,1,8,368,127
17680,11,1,8,224,4
17681,11,1,8,54,2
17682,69,2,2,851,3
17683,15,2,8,285,8
17684,69,2,2,1009,557
17685,86,1,2,1318,21
17686,55,1,2,1273,5
17687,15,2,8,281,2
17688,11,1,8,268,3
17689,15,2,8,82,6
17690,15,2,8,285,11
17691,33,1,9,840,45
17692,25,2,12,224,3
17693,11,1,8,377,105
17694,26,1,8,657,326
17695,69,1,10,228,2
17696,11,2,8,199,3
17697,11,1,8,54,2
17698,69,2,2,548,8
17699,11,1,8,261,2
17700,26,1,8,549,48
17701,11,1,8,170,1
17702,11,1,8,224,4
17703,43,1,8,504,14
17704,69,2,2,1624,12
17705,11,2,8,151,2
17706,11,1,8,170,1
17707,26,1,8,830,68
17708,15,2,8,285,32
17709,26,1,8,549,38
17710,89,1,2,656,3
17711,11,1,8,260,3
17712,9,1,2,164,2
17713,110,1,17,1285,9
17714,15,2,8,285,5
17715,38,4,2,317,1
17716,69,2,2,544,26
17717,65,4,10,10,2
17718,11,2,8,277,4
17719,20,1,2,353,2
17720,20,1,2,353,2
17721,34,2,15,381,4
17722,53,2,10,602,20
17723,31,1,10,704,145
17724,26,1,8,352,5
17725,69,2,2,1090,147
17726,35,4,2,301,1
17727,15,2,8,285,88
17728,69,2,2,1076,98
17729,28,1,10,194,3
17730,69,2,2,2943,34
17731,15,2,8,365,24
17732,86,1,2,1318,10
17733,55,1,2,654,5
17734,69,2,2,544,18
17735,15,2,8,285,15
17736,15,2,8,285,4
17737,11,1,8,170,1
17738,11,1,8,68,1
17739,69,2,2,546,4
17740,26,1,8,566,55
17741,15,2,8,80,1
17742,26,1,8,549,180
17743,69,2,2,544,24
17744,15,2,8,82,11
17745,15,2,8,80,1
17746,69,1,8,285,61
17747,24,1,14,413,4
17748,11,1,8,268,7
17749,15,2,8,285,9
17750,11,2,8,261,8
17751,69,2,2,1076,4
17752,11,1,8,681,140
17753,15,2,8,285,9
17754,11,4,8,54,1
17755,20,1,2,353,2
17756,11,1,8,224,4
17757,24,1,14,341,8
17758,27,2,8,765,4
17759,15,2,8,285,2
17760,26,1,8,549,45
17761,69,2,2,1090,36
17762,26,1,8,333,654
17763,35,4,2,618,2
17764,26,1,8,484,51
17765,24,1,14,592,3
17766,45,1,10,642,5
17767,34,1,15,360,3
17768,11,1,8,195,1
17769,69,2,2,544,2
17770,26,1,8,777,27
17771,11,1,8,170,1
17772,116,1,10,2188,16
17773,15,2,8,285,18
17774,129,1,2,1693,25
17775,129,1,2,1983,74
17776,54,1,2,720,12
17777,26,1,8,285,30
17778,11,1,8,224,2
17779,11,1,8,268,28
17780,69,2,2,1391,7
17781,69,2,2,1630,26
17782,69,2,2,544,21
17783,69,2,2,544,2
17784,11,1,8,433,5
17785,31,1,10,422,3
17786,34,2,15,944,24
17787,20,1,2,353,4
17788,69,2,2,1078,6
17789,35,4,2,312,3
17790,69,2,2,544,2
17791,52,1,10,633,5
17792,80,1,8,153,27
17793,25,2,12,54,1
17794,65,1,10,171,2
17795,80,1,10,1587,121
17796,54,1,2,720,8
17797,54,4,2,722,3
17798,69,2,2,544,5
17799,11,1,8,268,4
17800,69,2,2,544,3
17801,15,2,8,285,4
17802,26,1,8,549,37
17803,69,1,8,285,6
17804,11,1,8,54,1
17805,34,2,2,232,1
17806,15,2,8,285,11
17807,11,1,8,292,6
17808,69,2,2,546,11
17809,69,2,2,1394,68
17810,11,1,8,218,2
17811,26,1,8,365,54
17812,11,2,8,54,4
17813,65,1,10,224,183
17814,11,1,8,268,9
17815,179,1,2,2356,21
17816,11,2,8,70,1
17817,89,1,2,897,5
17818,69,2,2,544,20
17819,50,1,2,663,2
17820,20,1,2,353,2
17821,47,1,21,996,6
17822,31,1,10,579,4
17823,69,2,2,1640,6
17824,69,2,2,544,26
17825,15,2,8,82,3
17826,15,2,8,285,18
17827,69,2,2,1640,152
17828,15,2,8,264,4
17829,11,2,8,224,2
17830,69,2,2,771,6
17831,129,1,2,1693,8
17832,69,2,2,544,22
17833,26,1,8,352,7
17834,116,1,10,1108,12
17835,69,2,2,766,3
17836,69,2,2,544,4
17837,69,2,2,548,47
17838,69,2,2,1076,111
17839,11,1,8,748,14
17840,20,1,2,353,3
17841,15,2,8,346,7
17842,11,4,8,268,4
17843,11,2,8,224,4
17844,69,2,2,1630,320
17845,33,2,15,297,4
17846,20,1,2,353,4
17847,69,2,2,1640,17
17848,69,2,2,1947,12
17849,15,2,8,82,43
17850,42,1,24,679,6
17851,69,2,2,946,8
17852,11,1,8,224,17
17853,11,1,8,270,8
17854,48,1,19,516,13
17855,11,1,8,430,10
17856,24,1,14,395,6
17857,80,1,10,2704,67
17858,69,2,2,4107,421
17859,20,1,2,353,2
17860,11,1,8,68,1
17861,15,2,8,285,9
17862,13,1,8,473,5
17863,69,2,2,1546,12
17864,11,1,8,195,2
17865,15,2,8,285,33
17866,69,2,2,1939,23
17867,26,1,8,545,8
17868,15,2,8,549,20
17869,15,2,8,285,13
17870,69,2,2,1096,8
17871,69,2,2,544,16
17872,80,2,10,1032,4
17873,69,2,2,544,4
17874,15,2,8,285,5
17875,11,1,8,199,3
17876,271,1,2,2730,24
17877,69,2,2,544,58
17878,11,1,8,524,8
17879,15,2,8,356,75
17880,69,2,2,544,22
17881,15,2,8,285,15
17882,69,2,2,544,2
17883,38,1,18,683,39
17884,46,1,10,768,29
17885,69,2,2,544,22
17886,11,2,8,181,1
17887,15,2,8,285,10
17888,11,2,8,181,1
17889,11,1,8,55,1
17890,54,1,2,359,1
17891,69,2,2,544,26
17892,69,2,2,1553,6
17893,69,2,2,544,20
17894,11,2,8,68,1
17895,11,1,8,261,10
17896,11,1,8,224,2
17897,69,2,2,548,47
17898,15,2,8,285,45
17899,11,4,8,87,1
17900,69,2,2,544,26
17901,45,2,10,800,6
17902,69,1,8,549,51
17903,15,2,8,82,6
17904,69,2,2,1640,26
17905,11,2,8,181,1
17906,69,2,2,851,3
17907,77,4,15,223,1
17908,15,2,8,285,7
17909,11,1,8,80,1
17910,11,1,8,80,1
17911,80,1,10,750,44
17912,11,1,8,515,18
17913,15,2,8,830,33
17914,80,1,10,1587,9
17915,11,2,8,226,3
17916,129,1,2,1983,75
17917,15,2,8,285,34
17918,11,1,8,206,2
17919,21,1,2,355,2
17920,69,2,2,544,133
17921,69,2,2,1172,4
17922,11,1,8,73,2
17923,11,1,8,1051,22
17924,69,2,2,1078,4
17925,11,4,8,54,1
17926,11,1,8,226,4
17927,69,2,2,544,6
17928,47,1,2,924,3
17929,20,1,2,353,2
17930,26,1,8,352,22
17931,15,2,8,285,22
17932,11,1,8,268,4
17933,34,2,2,459,2
17934,15,2,8,82,56
17935,11,1,8,224,18
17936,24,1,14,910,12
17937,11,1,8,401,278
17938,69,2,2,1640,21
17939,24,1,14,592,36
17940,24,1,14,842,4
17941,31,1,10,591,4
17942,15,2,8,285,18
17943,69,2,2,548,23
17944,11,2,8,268,6
17945,69,2,2,522,2
17946,11,2,8,195,2
17947,69,2,2,3391,37
17948,15,2,8,285,12
17949,11,1,8,80,1
17950,15,2,8,566,23
17951,26,1,8,566,37
17952,69,2,2,1090,10
17953,26,1,8,365,29
17954,80,1,10,365,12
17955,11,1,8,824,8
17956,69,2,2,1624,45
17957,143,1,2,1958,132
17958,26,1,8,549,65
17959,35,4,2,619,2
17960,129,1,2,1983,98
17961,68,1,21,1528,20
17962,11,1,8,268,28
17963,27,2,8,1051,12
17964,11,1,8,54,2
17965,11,1,8,292,5
17966,20,1,2,353,2
17967,11,1,8,224,19
17968,15,2,8,285,3
17969,15,2,8,365,27
17970,89,1,2,875,4
17971,37,5,12,393,2
17972,69,2,2,544,19
17973,34,1,15,516,7
17974,26,1,8,285,14
17975,11,1,8,66,1
17976,69,2,2,544,14
17977,89,1,2,1732,9
17978,69,2,2,1640,158
17979,11,1,8,224,29
17980,69,2,2,2168,113
17981,11,1,8,170,1
17982,15,2,8,363,8
17983,80,1,10,549,18
17984,69,2,2,544,7
17985,11,1,8,261,4
17986,11,4,8,70,3
17987,35,4,2,301,1
17988,69,2,2,546,2
17989,69,2,2,1408,10
17990,35,4,2,1236,4
17991,69,2,2,544,10
17992,80,1,10,460,25
17993,49,1,14,581,6
17994,69,2,2,857,211
17995,13,1,8,55,2
17996,11,2,8,70,3
17997,69,2,2,544,23
17998,69,2,2,1092,61
17999,69,2,2,1947,25
18000,26,1,8,285,29
18001,11,1,8,353,14
18002,35,4,2,940,3
18003,69,2,2,851,3
18004,15,2,8,82,4
18005,15,2,8,82,12
18006,11,2,8,268,6
18007,86,1,2,1318,56
18008,15,2,8,264,7
18009,11,2,8,55,2
18010,24,1,14,686,4
18011,11,1,8,520,39
18012,11,2,8,268,2
18013,26,1,8,830,24
18014,69,2,2,546,2
18015,129,2,2,1402,13
18016,26,1,8,285,31
18017,179,1,2,2357,70
18018,86,1,2,1318,13
18019,15,2,8,285,84
18020,11,1,8,224,4
18021,11,1,8,68,1
18022,11,1,8,224,2
18023,69,2,2,1078,27
18024,15,2,8,285,23
18025,31,1,10,534,3
18026,11,2,8,54,1
18027,69,2,2,1630,92
18028,35,4,2,932,4
18029,15,2,8,285,9
18030,28,1,8,420,6
18031,46,2,10,845,4
18032,26,1,8,299,4
18033,35,4,2,312,2
18034,129,1,2,1983,61
18035,54,1,2,720,2
18036,11,1,8,544,17
18037,20,1,2,353,2
18038,69,2,2,1090,226
18039,56,2,15,1164,67
18040,26,1,8,228,74
18041,69,2,2,851,14
18042,69,2,2,4429,295
18043,69,2,2,1640,24
18044,15,2,8,82,34
18045,15,2,8,285,14
18046,69,2,2,860,4
18047,69,2,2,1096,6
18048,55,1,2,654,3
18049,11,1,8,813,6
18050,15,2,8,363,13
18051,26,1,8,549,44
18052,69,2,2,1098,8
18053,26,1,8,285,14
18054,69,2,2,1391,8
18055,26,1,8,549,20
18056,69,2,2,548,47
18057,15,2,8,365,9
18058,15,2,8,513,41
18059,69,2,2,1960,142
18060,69,2,2,1090,6
18061,26,1,8,549,12
18062,69,2,2,544,55
18063,69,2,2,2804,295
18064,11,1,8,73,3
18065,11,1,8,226,3
18066,69,2,2,544,37
18067,86,1,2,1318,53
18068,20,1,2,353,2
18069,11,1,8,224,4
18070,35,4,2,628,2
18071,15,2,8,285,40
18072,77,1,15,306,2
18073,69,2,2,1078,9
18074,11,1,8,268,30
18075,89,1,21,1097,11
18076,31,1,10,860,6
18077,29,1,9,349,2
18078,69,1,8,549,13
18079,69,2,2,544,41
18080,69,2,2,2726,19
18081,11,1,8,268,2
18082,69,2,2,1325,16
18083,26,1,8,365,5
18084,65,1,10,372,9
18085,69,2,2,544,15
18086,69,2,2,544,6
18087,26,1,8,264,267
18088,15,2,8,353,52
18089,10,4,3,192,5
18090,69,2,2,550,211
18091,69,1,10,285,26
18092,69,2,2,1078,16
18093,11,1,8,170,1
18094,69,2,2,550,15
18095,69,2,2,544,6
18096,26,1,8,549,15
18097,69,2,2,544,12
18098,69,1,8,82,12
18099,11,1,8,386,3
18100,11,1,8,268,90
18101,69,2,2,544,85
18102,15,2,8,285,7
18103,69,2,2,544,3
18104,80,2,10,703,3
18105,69,2,2,771,4
18106,19,1,10,544,20
18107,15,2,8,285,26
18108,80,1,10,509,6
18109,11,1,8,261,5
18110,86,1,2,1318,28
18111,11,1,8,195,1
18112,11,2,8,68,1
18113,69,2,2,544,2
18114,31,1,16,1221,4
18115,86,1,2,1318,60
18116,26,1,8,432,9
18117,13,1,8,55,2
18118,20,1,2,353,2
18119,15,2,8,264,2
18120,15,2,8,151,2
18121,69,2,2,1630,9
18122,69,2,2,544,18
18123,11,1,8,487,11
18124,15,2,8,285,28
18125,69,2,2,548,4
18126,15,2,8,285,9
18127,11,1,8,292,3
18128,69,2,2,779,3
18129,69,2,2,1078,6
18130,20,1,2,353,32
18131,11,1,8,73,6
18132,69,2,2,1640,16
18133,15,2,8,56,1
18134,55,1,2,654,4
18135,26,1,8,365,44
18136,69,2,2,1078,7
18137,23,4,7,306,1
18138,26,1,8,346,10
18139,11,1,8,283,14
18140,15,2,8,285,6
18141,26,1,8,346,16
18142,26,1,8,352,8
18143,69,2,2,544,48
18144,24,1,14,341,2
18145,69,2,2,1630,444
18146,11,1,8,170,407
18147,26,1,8,264,7
18148,24,1,14,910,13
18149,10,4,3,192,2
18150,11,1,8,71,1
18151,26,1,8,898,87
18152,15,2,8,365,24
18153,11,1,8,274,3
18154,69,2,2,2166,97
18155,69,2,2,1947,27
18156,26,1,8,80,4
18157,69,2,2,1078,8
18158,15,2,8,285,8
18159,15,2,8,68,1
18160,69,2,2,1319,5
18161,11,2,8,224,22
18162,69,2,2,1624,85
18163,69,2,2,1076,115
18164,69,2,2,2174,40
18165,69,2,2,1094,10
18166,20,1,2,134,1
18167,11,2,8,261,8
18168,34,2,2,459,2
18169,69,2,2,544,6
18170,26,1,8,637,71
18171,69,2,2,544,3
18172,89,1,2,897,6
18173,20,1,2,353,2
18174,26,1,8,281,3
18175,11,1,8,559,5
18176,26,1,8,566,21
18177,25,2,12,54,1
18178,54,4,2,722,4
18179,56,1,15,1552,274
18180,129,1,2,1693,20
18181,69,2,2,1078,4
18182,69,2,2,544,17
18183,11,1,8,204,2
18184,15,2,8,71,4
18185,69,2,2,1640,25
18186,69,2,2,544,3
18187,69,2,2,544,3
18188,69,2,2,544,39
18189,69,2,2,1713,6
18190,11,1,8,347,375
18191,15,2,8,285,56
18192,11,1,8,268,4
18193,69,2,2,1078,4
18194,11,1,8,283,5
18195,26,1,8,193,4
18196,15,2,8,285,11
18197,11,1,8,224,11
18198,11,1,8,613,12
18199,11,1,8,261,3
18200,11,1,8,224,3
18201,69,2,2,1399,57
18202,34,2,15,381,12
18203,15,2,8,82,6
18204,69,2,2,1076,4
18205,11,1,8,268,81
18206,10,4,3,382,9
18207,37,1,11,349,2
18208,26,1,8,840,37
18209,69,2,2,1630,213
18210,26,1,8,285,6
18211,15,2,8,285,10
18212,69,2,2,544,109
18213,11,1,8,268,6
18214,24,1,14,1089,24
18215,26,1,8,566,41
18216,13,1,6,273,1
18217,11,2,8,226,4
18218,69,2,2,544,29
18219,69,2,2,2257,28
18220,26,1,8,566,50
18221,11,2,8,268,2
18222,69,1,8,285,22
18223,34,2,15,381,2
18224,11,1,8,206,2
18225,25,1,12,54,4
18226,69,2,2,544,4
18227,35,4,2,628,2
18228,26,1,8,356,57
18229,26,1,8,823,87
18230,15,2,8,281,10
18231,69,2,2,1078,4
18232,69,2,2,544,16
18233,34,2,2,235,1
18234,69,2,2,544,2
18235,69,2,2,546,5
18236,26,1,8,566,8
18237,11,1,8,433,4
18238,69,2,2,544,10
18239,11,1,8,224,11
18240,69,2,2,1076,12
18241,35,4,2,312,2
18242,24,1,14,341,3
18243,11,1,8,292,6
18244,54,4,2,722,2
18245,69,2,2,1640,29
18246,69,2,2,2182,82
18247,11,1,8,71,1
18248,69,2,2,1626,46
18249,11,1,8,268,5
18250,11,1,8,296,5
18251,26,1,8,566,40
18252,11,1,8,261,13
18253,15,2,8,285,17
18254,69,2,2,544,4
18255,26,1,8,153,9
18256,15,2,8,233,17
18257,69,2,2,544,4
18258,69,1,10,549,40
18259,69,2,2,1078,4
18260,69,2,2,1078,10
18261,11,1,8,264,2
18262,89,1,2,875,4
18263,69,2,2,544,39
18264,69,2,2,544,2
18265,80,1,10,704,5
18266,69,2,2,1096,28
18267,69,1,10,356,17
18268,26,1,8,228,3
18269,11,2,8,170,1
18270,86,1,2,1318,6
18271,15,2,8,153,6
18272,34,2,2,459,2
18273,11,1,8,224,2
18274,43,2,8,504,7
18275,69,2,2,544,4
18276,15,2,8,285,19
18277,15,2,8,285,10
18278,48,1,19,516,5
18279,13,1,6,345,2
18280,69,2,2,1640,25
18281,69,2,2,2174,14
18282,69,2,2,1640,46
18283,35,4,2,920,3
18284,69,2,2,544,2
18285,15,2,8,285,21
18286,11,1,8,338,24
18287,11,1,8,181,1
18288,26,1,8,264,2
18289,11,1,8,268,15
18290,69,2,2,544,136
18291,15,2,8,285,43
18292,69,2,2,544,2
18293,69,2,2,1630,146
18294,11,1,8,283,26
18295,25,2,12,224,10
18296,15,2,8,162,8
18297,15,2,8,162,5
18298,26,1,8,162,7
18299,15,2,8,281,4
18300,69,2,2,544,9
18301,48,1,19,516,10
18302,15,2,8,285,35
18303,11,1,8,268,10
18304,26,1,8,857,65
18305,69,2,2,546,2
18306,26,1,8,281,7
18307,31,1,10,614,5
18308,11,2,8,68,1
18309,80,1,8,549,48
18310,34,2,2,459,2
18311,69,2,2,544,4
18312,69,2,2,544,7
18313,80,1,10,629,86
18314,11,1,8,224,5
18315,69,2,2,544,4
18316,69,2,2,544,16
18317,35,4,2,932,3
18318,69,2,2,1624,44
18319,69,2,2,1094,73
18320,26,1,8,285,21
18321,20,1,2,353,2
18322,11,1,8,260,2
18323,15,2,8,285,16
18324,15,2,8,285,20
18325,26,1,8,549,135
18326,11,1,8,54,1
18327,11,1,8,226,16
18328,69,2,2,1397,5
18329,35,4,2,920,3
18330,11,1,8,161,1
18331,11,2,8,171,1
18332,69,2,2,1630,46
18333,41,1,2,574,3
18334,11,1,8,170,1
18335,26,1,8,549,104
18336,15,2,8,285,30
18337,11,1,8,218,2
18338,26,1,8,549,40
18339,69,2,2,1090,253
18340,69,2,2,851,3
18341,69,2,2,546,29
18342,69,2,2,544,16
18343,26,1,8,285,25
18344,35,4,2,312,2
18345,86,4,2,744,14
18346,69,2,2,544,11
18347,65,1,10,281,4
18348,11,1,8,54,1
18349,89,1,2,875,4
18350,15,2,8,285,54
18351,26,1,8,549,21
18352,35,4,2,312,1
18353,26,1,8,218,6
18354,69,2,2,544,8
18355,69,2,2,544,10
18356,11,1,8,170,8
18357,41,2,17,540,5
18358,108,1,20,1194,27
18359,15,2,8,566,6
18360,26,1,8,285,20
18361,15,2,8,566,4
18362,56,1,15,752,4
18363,25,1,12,377,32
18364,34,2,15,503,2
18365,69,2,2,1397,5
18366,60,2,11,1047,20
18367,23,4,7,306,1
18368,26,1,8,566,56
18369,15,2,8,264,8
18370,11,1,8,170,1
18371,69,2,2,1640,307
18372,11,2,8,85,1
18373,11,1,8,711,13
18374,69,2,2,1084,5
18375,69,2,2,1640,47
18376,15,2,8,365,54
18377,69,2,2,1078,6
18378,69,2,2,544,2
18379,56,2,15,800,26
18380,35,4,2,312,1
18381,69,2,2,1090,6
18382,129,2,2,1402,7
18383,20,1,2,134,1
18384,15,2,8,285,26
18385,69,2,2,851,3
18386,69,2,2,1096,18
18387,11,1,8,268,2
